source,target,type,weight
AT2G27110,GO:0009506,located_in,
AT5G16200,GO:0005739,located_in,
AT4G30825,GO:0006281,annotated_with,
AT4G30825,GO:0006357,annotated_with,
AT4G30825,GO:0005675,located_in,
AT4G30825,GO:0005739,located_in,
AT4G30825,GO:0009570,located_in,
AT1G80270,SF_response_upregulated,has_response,0.226448552856636
AT1G80270,GO:0005739,located_in,
AT1G80270,GO:0009507,located_in,
AT1G80270,GO:0009941,located_in,
AT1G66500,GO:0006369,annotated_with,
AT1G66500,GO:0031124,annotated_with,
AT1G66500,ath03015,participates_in,
AT1G66500,GO:0005634,located_in,
AT1G66500,GO:0005737,located_in,
AT1G66500,GO:0005849,located_in,
AT1G26665,GO:0006357,annotated_with,
AT1G26665,GO:0045944,annotated_with,
AT1G26665,GO:0005634,located_in,
AT1G26665,GO:0016592,located_in,
AT1G74930,GO:0002213,annotated_with,
AT1G74930,GO:0006355,annotated_with,
AT1G74930,GO:0009611,annotated_with,
AT1G74930,GO:0010087,annotated_with,
AT1G74930,GO:0051301,annotated_with,
AT1G74930,GO:0005634,located_in,
AT1G02960,SF_response_upregulated,has_response,0.084293597822363
AT1G02960,GO:0005634,located_in,
AT5G18050,ath04075,participates_in,
AT5G18050,GO:0005739,located_in,
AT1G52740,GO:0009266,annotated_with,
AT1G52740,GO:0009909,annotated_with,
AT1G52740,GO:0010468,annotated_with,
AT1G52740,GO:0031507,annotated_with,
AT1G52740,GO:0042742,annotated_with,
AT1G52740,ath03082,participates_in,
AT1G52740,GO:0000325,located_in,
AT1G52740,GO:0000786,located_in,
AT1G52740,GO:0005634,located_in,
AT1G24240,GO:0006412,annotated_with,
AT1G24240,GO:0005739,located_in,
AT1G18835,GO:0006355,annotated_with,
AT1G18835,GO:0048509,annotated_with,
AT1G18835,GO:0005576,located_in,
AT1G18835,GO:0005634,located_in,
AT1G18835,GO:0005737,located_in,
AT3G56650,GO:0015979,annotated_with,
AT3G56650,GO:0005829,located_in,
AT3G56650,GO:0009507,located_in,
AT3G56650,GO:0009534,located_in,
AT3G56650,GO:0009543,located_in,
AT3G56650,GO:0009570,located_in,
AT3G56650,GO:0009579,located_in,
AT3G56650,GO:0009654,located_in,
AT3G56650,GO:0019898,located_in,
AT3G56650,GO:0031977,located_in,
AT4G28460,GO:0006955,annotated_with,
AT4G28460,GO:0042742,annotated_with,
AT4G28460,GO:0045087,annotated_with,
AT4G28460,GO:2000280,annotated_with,
AT4G28460,GO:0005576,located_in,
AT4G28460,GO:0048046,located_in,
AT1G80210,GO:0006281,annotated_with,
AT1G80210,GO:0006302,annotated_with,
AT1G80210,GO:0006310,annotated_with,
AT1G80210,ath03440,participates_in,
AT1G80210,GO:0005634,located_in,
AT1G80210,GO:0070531,located_in,
AT1G80210,GO:0070552,located_in,
AT5G04560,SF_response_upregulated,has_response,0.150155212806183
AT5G04560,GO:0006284,annotated_with,
AT5G04560,GO:0009793,annotated_with,
AT5G04560,GO:0040029,annotated_with,
AT5G04560,GO:0141044,annotated_with,
AT5G04560,GO:0005634,located_in,
AT5G04560,GO:0043078,located_in,
AT2G04480,GO:0008150,annotated_with,
AT2G04480,GO:0009507,located_in,
AT4G24290,GO:0009626,annotated_with,
AT4G24290,GO:2000031,annotated_with,
AT4G24290,GO:0005576,located_in,
AT4G24290,GO:0005886,located_in,
AT2G31070,GO:0006355,annotated_with,
AT2G31070,GO:0009965,annotated_with,
AT2G31070,GO:0010150,annotated_with,
AT2G31070,GO:0030154,annotated_with,
AT2G31070,GO:0045962,annotated_with,
AT2G31070,GO:0048366,annotated_with,
AT2G31070,GO:2000032,annotated_with,
AT2G31070,GO:0005634,located_in,
AT3G50770,ath04626,participates_in,
AT3G50770,GO:0005737,located_in,
AT3G50770,GO:0009507,located_in,
AT3G51010,GO:0005739,located_in,
AT3G51010,GO:0009507,located_in,
AT2G45870,GO:0042548,annotated_with,
AT2G45870,GO:0005886,located_in,
AT2G45870,GO:0009533,located_in,
AT2G45870,GO:0042651,located_in,
AT5G16600,GO:0006355,annotated_with,
AT5G16600,GO:0009094,annotated_with,
AT5G16600,GO:0030154,annotated_with,
AT5G16600,GO:0045893,annotated_with,
AT5G16600,GO:1901141,annotated_with,
AT5G16600,GO:2000652,annotated_with,
AT5G16600,GO:2000762,annotated_with,
AT5G16600,GO:0005634,located_in,
AT3G58090,GO:0008150,annotated_with,
AT3G58090,GO:0005634,located_in,
AT5G64520,SF_response_upregulated,has_response,0.153066586981142
AT5G64520,GO:0000724,annotated_with,
AT5G64520,GO:0007131,annotated_with,
AT5G64520,ath03440,participates_in,
AT5G64520,GO:0005634,located_in,
AT5G64520,GO:0005657,located_in,
AT1G60780,GO:0006886,annotated_with,
AT1G60780,GO:0006892,annotated_with,
AT1G60780,GO:0007034,annotated_with,
AT1G60780,GO:0016192,annotated_with,
AT1G60780,ath04142,participates_in,
AT1G60780,GO:0005634,located_in,
AT1G60780,GO:0005802,located_in,
AT1G60780,GO:0030121,located_in,
AT1G60780,GO:0031410,located_in,
AT5G61430,SF_response_downregulated,has_response,0.460976800795742
AT5G61430,GO:0006355,annotated_with,
AT5G61430,GO:1990641,annotated_with,
AT5G61430,GO:0005634,located_in,
AT5G53030,GO:0005634,located_in,
AT1G21528,GO:0005739,located_in,
AT2G18680,GO:0008150,annotated_with,
AT2G18680,GO:0005783,located_in,
AT1G76120,GO:0031119,annotated_with,
AT1G76120,GO:1990481,annotated_with,
AT1G76120,GO:0005634,located_in,
AT4G02080,GO:0003400,annotated_with,
AT4G02080,GO:0006886,annotated_with,
AT4G02080,GO:0006888,annotated_with,
AT4G02080,GO:0009555,annotated_with,
AT4G02080,ath04141,participates_in,
AT4G02080,GO:0005886,located_in,
AT4G02080,GO:0030127,located_in,
AT4G02080,GO:0070971,located_in,
AT5G46490,GO:0006952,annotated_with,
AT5G46490,GO:0007165,annotated_with,
AT5G46490,GO:0009507,located_in,
AT2G16230,GO:0005975,annotated_with,
AT2G16230,GO:0005886,located_in,
AT2G40290,GO:0006413,annotated_with,
AT2G40290,ath04141,participates_in,
AT2G40290,ath04156,participates_in,
AT2G40290,GO:0005634,located_in,
AT2G40290,GO:0005794,located_in,
AT2G40290,GO:0005850,located_in,
AT2G40290,GO:0009507,located_in,
AT5G58730,GO:0010264,annotated_with,
AT5G58730,ath00562,participates_in,
AT5G58730,ath01100,participates_in,
AT5G58730,ath01110,participates_in,
AT5G58730,GO:0005575,located_in,
AT3G53190,GO:0045490,annotated_with,
AT3G53190,ath00040,participates_in,
AT3G53190,ath01100,participates_in,
AT3G53190,GO:0005576,located_in,
AT3G53190,GO:0016020,located_in,
AT3G62090,GO:0006355,annotated_with,
AT3G62090,GO:0009737,annotated_with,
AT3G62090,GO:0010017,annotated_with,
AT3G62090,GO:1902074,annotated_with,
AT3G62090,ath04075,participates_in,
AT3G62090,GO:0005634,located_in,
AT1G20060,GO:0007018,annotated_with,
AT1G20060,GO:0005634,located_in,
AT1G20060,GO:0005737,located_in,
AT1G20060,GO:0005871,located_in,
AT1G20060,GO:0005874,located_in,
AT5G62560,GO:0016567,annotated_with,
AT5G62560,GO:0005634,located_in,
AT5G62560,GO:0005737,located_in,
AT1G19570,GO:0009610,annotated_with,
AT1G19570,GO:0009753,annotated_with,
AT1G19570,GO:0010043,annotated_with,
AT1G19570,GO:0010193,annotated_with,
AT1G19570,GO:0010731,annotated_with,
AT1G19570,GO:0019852,annotated_with,
AT1G19570,GO:0033355,annotated_with,
AT1G19570,GO:0070301,annotated_with,
AT1G19570,GO:0080151,annotated_with,
AT1G19570,GO:0098869,annotated_with,
AT1G19570,GO:0140547,annotated_with,
AT1G19570,ath00053,participates_in,
AT1G19570,ath00480,participates_in,
AT1G19570,ath01100,participates_in,
AT1G19570,GO:0000325,located_in,
AT1G19570,GO:0005634,located_in,
AT1G19570,GO:0005739,located_in,
AT1G19570,GO:0005777,located_in,
AT1G19570,GO:0005829,located_in,
AT1G19570,GO:0005886,located_in,
AT1G19570,GO:0009507,located_in,
AT1G19570,GO:0009570,located_in,
AT1G19570,GO:0048046,located_in,
AT1G63130,GO:0005739,located_in,
AT5G49120,SF_response_upregulated,has_response,0.788657131183877
AT5G49120,GO:0000932,located_in,
AT5G49120,GO:0005634,located_in,
AT5G18500,GO:0006468,annotated_with,
AT5G18500,GO:0005575,located_in,
AT3G46720,GO:0005737,located_in,
AT5G28040,GO:0006355,annotated_with,
AT5G28040,GO:0042742,annotated_with,
AT5G28040,GO:0005634,located_in,
AT5G28040,GO:0005737,located_in,
19967,SF_response_upregulated,has_response,0.347032356692946
AT4G27540,GO:0016192,annotated_with,
AT4G27540,GO:0005783,located_in,
AT4G27540,GO:0005794,located_in,
AT1G02150,GO:0005739,located_in,
AT1G02150,GO:0009507,located_in,
AT5G60190,GO:0000338,annotated_with,
AT5G60190,GO:0006508,annotated_with,
AT5G60190,GO:0005634,located_in,
AT5G41470,GO:0008150,annotated_with,
AT5G41470,GO:0005575,located_in,
AT5G57050,GO:0006470,annotated_with,
AT5G57050,GO:0006970,annotated_with,
AT5G57050,GO:0009408,annotated_with,
AT5G57050,GO:0009414,annotated_with,
AT5G57050,GO:0009737,annotated_with,
AT5G57050,GO:0009788,annotated_with,
AT5G57050,GO:0010205,annotated_with,
AT5G57050,GO:1902456,annotated_with,
AT5G57050,GO:1902531,annotated_with,
AT5G57050,ath04016,participates_in,
AT5G57050,ath04075,participates_in,
AT5G57050,GO:0005737,located_in,
AT4G34470,GO:0006511,annotated_with,
AT4G34470,GO:0016567,annotated_with,
AT4G34470,GO:0031146,annotated_with,
AT4G34470,ath03083,participates_in,
AT4G34470,ath04120,participates_in,
AT4G34470,ath04141,participates_in,
AT4G34470,GO:0005634,located_in,
AT4G34470,GO:0005737,located_in,
AT1G07770,GO:0008150,annotated_with,
AT1G07770,ath03010,participates_in,
AT1G07770,GO:0000325,located_in,
AT1G07770,GO:0009505,located_in,
AT1G07770,GO:0009506,located_in,
AT1G07770,GO:0009507,located_in,
AT1G07770,GO:0022626,located_in,
AT1G07770,GO:0022627,located_in,
AT5G47090,GO:0005575,located_in,
AT4G22910,GO:0009825,annotated_with,
AT4G22910,GO:0010091,annotated_with,
AT4G22910,GO:0016567,annotated_with,
AT4G22910,GO:0031145,annotated_with,
AT4G22910,GO:0042023,annotated_with,
AT4G22910,GO:1905786,annotated_with,
AT4G22910,ath04120,participates_in,
AT4G22910,GO:0005634,located_in,
AT4G22910,GO:0005680,located_in,
AT1G09140,ath03040,participates_in,
AT1G09140,GO:0005634,located_in,
AT1G09140,GO:0005829,located_in,
AT1G09140,GO:0016607,located_in,
AT3G21700,GO:0005739,located_in,
AT3G21700,GO:0090404,located_in,
AT4G14290,GO:0005576,located_in,
AT4G14290,GO:0005634,located_in,
AT4G14290,GO:0005737,located_in,
AT5G17150,GO:0008150,annotated_with,
AT5G17150,GO:0005634,located_in,
AT1G22500,GO:0009416,annotated_with,
AT1G22500,GO:0016567,annotated_with,
AT1G22500,GO:0005576,located_in,
AT5G61480,GO:0010067,annotated_with,
AT5G61480,GO:0010087,annotated_with,
AT5G61480,GO:0010089,annotated_with,
AT5G61480,GO:0010223,annotated_with,
AT5G61480,GO:0051301,annotated_with,
AT5G61480,GO:0005886,located_in,
AT3G04690,GO:0009860,annotated_with,
AT3G04690,GO:0005576,located_in,
AT3G04690,GO:0005886,located_in,
AT3G04690,GO:0016324,located_in,
AT3G04690,GO:0090404,located_in,
AT4G26640,GO:0006355,annotated_with,
AT4G26640,GO:0009611,annotated_with,
AT4G26640,GO:0045893,annotated_with,
AT4G26640,GO:0005634,located_in,
AT3G59220,GO:0009737,annotated_with,
AT3G59220,GO:0009738,annotated_with,
AT3G59220,GO:0009785,annotated_with,
AT3G59220,GO:0010244,annotated_with,
AT3G59220,GO:0005634,located_in,
AT5G17770,GO:0022900,annotated_with,
AT5G17770,ath00541,participates_in,
AT5G17770,GO:0005783,located_in,
AT5G17770,GO:0009505,located_in,
AT5G17770,GO:0009536,located_in,
AT1G02920,GO:0006749,annotated_with,
AT1G02920,GO:0009407,annotated_with,
AT1G02920,GO:0046686,annotated_with,
AT1G02920,ath00480,participates_in,
AT1G02920,ath01100,participates_in,
AT1G02920,GO:0000325,located_in,
AT1G02920,GO:0005576,located_in,
AT1G02920,GO:0005634,located_in,
AT1G02920,GO:0005737,located_in,
AT1G02920,GO:0005829,located_in,
AT1G02920,GO:0009507,located_in,
AT1G02920,GO:0010494,located_in,
AT1G23800,ath00010,participates_in,
AT1G23800,ath00053,participates_in,
AT1G23800,ath00071,participates_in,
AT1G23800,ath00280,participates_in,
AT1G23800,ath00310,participates_in,
AT1G23800,ath00330,participates_in,
AT1G23800,ath00340,participates_in,
AT1G23800,ath00380,participates_in,
AT1G23800,ath00410,participates_in,
AT1G23800,ath00561,participates_in,
AT1G23800,ath00620,participates_in,
AT1G23800,ath00770,participates_in,
AT1G23800,ath01100,participates_in,
AT1G23800,ath01110,participates_in,
AT1G23800,ath01240,participates_in,
AT1G23800,GO:0005634,located_in,
AT1G23800,GO:0009507,located_in,
AT1G44130,GO:0005576,located_in,
AT1G44130,GO:0005794,located_in,
AT1G44130,GO:0009505,located_in,
AT5G27460,SF_response_upregulated,has_response,0.130322757653559
AT5G27460,GO:0008150,annotated_with,
AT5G27460,GO:0005739,located_in,
AT3G49730,GO:0008150,annotated_with,
AT3G49730,GO:0005739,located_in,
AT5G64640,GO:0042545,annotated_with,
AT5G64640,GO:0045490,annotated_with,
AT5G64640,GO:0052542,annotated_with,
AT5G64640,GO:0009507,located_in,
AT2G09990,GO:0000462,annotated_with,
AT2G09990,GO:0006412,annotated_with,
AT2G09990,ath03010,participates_in,
AT2G09990,GO:0005737,located_in,
AT2G09990,GO:0005739,located_in,
AT2G09990,GO:0009505,located_in,
AT2G09990,GO:0009506,located_in,
AT2G09990,GO:0009507,located_in,
AT2G09990,GO:0022626,located_in,
AT2G09990,GO:0022627,located_in,
AT4G20460,GO:0005996,annotated_with,
AT4G20460,GO:0006012,annotated_with,
AT4G20460,GO:0033358,annotated_with,
AT4G20460,GO:0045227,annotated_with,
AT4G20460,ath00520,participates_in,
AT4G20460,ath01100,participates_in,
AT4G20460,ath01250,participates_in,
AT4G20460,GO:0005794,located_in,
AT4G20460,GO:0005829,located_in,
AT4G38200,GO:0032012,annotated_with,
AT4G38200,ath04144,participates_in,
AT4G38200,GO:0005634,located_in,
AT4G38200,GO:0005802,located_in,
AT4G38200,GO:0009507,located_in,
AT3G09220,GO:0005576,located_in,
AT1G69220,GO:0001558,annotated_with,
AT1G69220,GO:0002237,annotated_with,
AT1G69220,GO:0006468,annotated_with,
AT1G69220,GO:0035556,annotated_with,
AT1G69220,GO:0042127,annotated_with,
AT1G69220,GO:0042742,annotated_with,
AT1G69220,GO:0046777,annotated_with,
AT1G69220,GO:1903426,annotated_with,
AT1G69220,GO:0000775,located_in,
AT1G69220,GO:0005634,located_in,
AT1G69220,GO:0005694,located_in,
AT1G69220,GO:0005737,located_in,
AT1G69220,GO:0005739,located_in,
AT1G69220,GO:0005769,located_in,
AT1G69220,GO:0005802,located_in,
AT1G69220,GO:0005886,located_in,
AT3G61530,GO:0015940,annotated_with,
AT3G61530,ath00770,participates_in,
AT3G61530,ath01100,participates_in,
AT3G61530,ath01110,participates_in,
AT3G61530,ath01240,participates_in,
AT3G61530,GO:0005739,located_in,
AT3G61530,GO:0009507,located_in,
AT5G23710,ath03020,participates_in,
AT5G23710,GO:0005634,located_in,
AT5G23710,GO:0005666,located_in,
AT5G19730,GO:0009408,annotated_with,
AT5G19730,GO:0009737,annotated_with,
AT5G19730,GO:0010588,annotated_with,
AT5G19730,GO:0042545,annotated_with,
AT5G19730,GO:0045490,annotated_with,
AT5G19730,ath00040,participates_in,
AT5G19730,ath01100,participates_in,
AT5G19730,GO:0005737,located_in,
AT5G19730,GO:0009505,located_in,
AT5G19730,GO:0009507,located_in,
AT5G19730,GO:0048046,located_in,
AT1G63240,GO:0005634,located_in,
AT3G17185,SF_response_downregulated,has_response,0.198918307844384
AT4G24550,GO:0006605,annotated_with,
AT4G24550,GO:0006886,annotated_with,
AT4G24550,GO:0016192,annotated_with,
AT4G24550,ath04142,participates_in,
AT4G24550,GO:0005802,located_in,
AT4G24550,GO:0005829,located_in,
AT4G24550,GO:0030131,located_in,
AT4G24550,GO:0031410,located_in,
AT1G12050,GO:0006559,annotated_with,
AT1G12050,GO:0006572,annotated_with,
AT1G12050,ath00350,participates_in,
AT1G12050,ath01100,participates_in,
AT1G12050,GO:0005576,located_in,
AT1G12050,GO:0005829,located_in,
AT2G18250,GO:0006629,annotated_with,
AT2G18250,GO:0006970,annotated_with,
AT2G18250,GO:0009651,annotated_with,
AT2G18250,GO:0015937,annotated_with,
AT2G18250,GO:0019915,annotated_with,
AT2G18250,ath00770,participates_in,
AT2G18250,ath01100,participates_in,
AT2G18250,ath01240,participates_in,
AT2G18250,GO:0005737,located_in,
AT5G51960,GO:0008150,annotated_with,
AT5G51960,GO:0005575,located_in,
AT1G31370,SF_response_upregulated,has_response,3.53728492045652
AT1G31370,GO:0008150,annotated_with,
AT1G31370,GO:0005634,located_in,
AT1G30600,GO:0005576,located_in,
AT1G30600,GO:0009506,located_in,
AT5G43590,GO:0005634,located_in,
AT1G76680,SF_response_downregulated,has_response,0.299600189164763
AT1G76680,GO:0006629,annotated_with,
AT1G76680,GO:0009611,annotated_with,
AT1G76680,GO:0009751,annotated_with,
AT1G76680,GO:0010150,annotated_with,
AT1G76680,GO:0031408,annotated_with,
AT1G76680,GO:0071456,annotated_with,
AT1G76680,ath00592,participates_in,
AT1G76680,ath01100,participates_in,
AT1G76680,ath01110,participates_in,
AT1G76680,GO:0005737,located_in,
AT1G76680,GO:0005739,located_in,
AT1G76680,GO:0005829,located_in,
AT5G61930,GO:0008150,annotated_with,
AT5G61930,GO:0005575,located_in,
AT1G16390,GO:0055085,annotated_with,
AT1G16390,GO:0070417,annotated_with,
AT1G16390,GO:0009507,located_in,
AT1G16390,GO:0009705,located_in,
AT1G74055,GO:0008150,annotated_with,
AT1G74055,GO:0009507,located_in,
AT3G26300,GO:0008150,annotated_with,
AT3G26300,GO:0009507,located_in,
AT3G26300,GO:0016020,located_in,
AT2G19260,SF_response_upregulated,has_response,0.17714840951035
AT2G19260,GO:0008150,annotated_with,
AT2G19260,GO:0005634,located_in,
AT3G27027,GO:0008150,annotated_with,
AT3G27027,GO:0005575,located_in,
AT5G15840,GO:0007623,annotated_with,
AT5G15840,GO:0009908,annotated_with,
AT5G15840,GO:0009909,annotated_with,
AT5G15840,GO:0010218,annotated_with,
AT5G15840,GO:2000028,annotated_with,
AT5G15840,ath04712,participates_in,
AT5G15840,GO:0005634,located_in,
AT5G10050,GO:0005783,located_in,
13129,SF_response_upregulated,has_response,0.320188802165718
AT4G38570,GO:0006661,annotated_with,
AT4G38570,ath00562,participates_in,
AT4G38570,ath00564,participates_in,
AT4G38570,ath01100,participates_in,
AT4G38570,ath04070,participates_in,
AT4G38570,GO:0005783,located_in,
AT4G38570,GO:0005794,located_in,
AT2G38695,GO:0008150,annotated_with,
AT2G38695,GO:0009507,located_in,
AT1G56020,GO:0005634,located_in,
AT2G20340,GO:0006520,annotated_with,
AT2G20340,GO:0006559,annotated_with,
AT2G20340,GO:0009611,annotated_with,
AT2G20340,GO:0019752,annotated_with,
AT2G20340,ath00350,participates_in,
AT2G20340,ath00360,participates_in,
AT2G20340,ath00380,participates_in,
AT2G20340,ath00901,participates_in,
AT2G20340,ath00950,participates_in,
AT2G20340,ath01100,participates_in,
AT2G20340,ath01110,participates_in,
AT2G20340,GO:0005737,located_in,
AT5G05640,GO:0008150,annotated_with,
AT5G05640,GO:0005575,located_in,
AT1G32200,GO:0006655,annotated_with,
AT1G32200,GO:0016024,annotated_with,
AT1G32200,ath00561,participates_in,
AT1G32200,ath00564,participates_in,
AT1G32200,ath01100,participates_in,
AT1G32200,GO:0009507,located_in,
AT1G32200,GO:0009536,located_in,
AT1G32200,GO:0009570,located_in,
AT1G59940,GO:0000160,annotated_with,
AT1G59940,GO:0006355,annotated_with,
AT1G59940,GO:0007623,annotated_with,
AT1G59940,GO:0009735,annotated_with,
AT1G59940,GO:0009736,annotated_with,
AT1G59940,GO:0010114,annotated_with,
AT1G59940,GO:0010161,annotated_with,
AT1G59940,GO:0042752,annotated_with,
AT1G59940,ath04075,participates_in,
AT1G59940,GO:0005634,located_in,
AT1G59940,GO:0005737,located_in,
AT1G59940,GO:0009507,located_in,
AT4G32860,GO:0005634,located_in,
AT3G02010,GO:0009451,annotated_with,
AT3G02010,GO:0005739,located_in,
AT3G02010,GO:0043231,located_in,
AT1G21100,GO:0009058,annotated_with,
AT1G21100,GO:0032259,annotated_with,
AT1G21100,GO:0042343,annotated_with,
AT1G21100,GO:0005634,located_in,
AT1G21100,GO:0005829,located_in,
AT1G21100,GO:0010494,located_in,
AT3G59100,SF_response_upregulated,has_response,0.174070924261362
AT3G59100,GO:0006075,annotated_with,
AT3G59100,GO:0000148,located_in,
AT3G59100,GO:0005886,located_in,
AT3G59100,GO:0009507,located_in,
AT3G05880,GO:0009409,annotated_with,
AT3G05880,GO:0009737,annotated_with,
AT3G05880,GO:0042538,annotated_with,
AT3G05880,GO:0005575,located_in,
AT1G43850,GO:0000122,annotated_with,
AT1G43850,GO:0001666,annotated_with,
AT1G43850,GO:0006974,annotated_with,
AT1G43850,GO:0006979,annotated_with,
AT1G43850,GO:0007275,annotated_with,
AT1G43850,GO:0009617,annotated_with,
AT1G43850,GO:0009620,annotated_with,
AT1G43850,GO:0009624,annotated_with,
AT1G43850,GO:0009733,annotated_with,
AT1G43850,GO:0009793,annotated_with,
AT1G43850,GO:0009909,annotated_with,
AT1G43850,GO:0045944,annotated_with,
AT1G43850,GO:0048467,annotated_with,
AT1G43850,GO:0048481,annotated_with,
AT1G43850,GO:0071470,annotated_with,
AT1G43850,GO:0005634,located_in,
