node_id,id,label,type,tair_id,symbol,mean_log2fc,fisher_pval,fisher_fdr,n_studies,consensus,direction,color,size,ontology,go_id,term,pathway_id,full_name,trait_name,n_genes,ecotype_name,n_deg
AT5G56650,AT5G56650,ILL1,Gene,AT5G56650,ILL1,-0.098169286159908,4.44691734591172e-05,0.0001424160540356,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT1G02880,AT1G02880,TPK1,Gene,AT1G02880,TPK1,-0.187337788889088,1.0119422455187499e-56,1.49674592432798e-55,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT1G78000,AT1G78000,SULTR1;2,Gene,AT1G78000,SULTR1;2,-0.137997978797151,2.9527386208768103e-68,5.5086300202058607e-67,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT1G28230,AT1G28230,PUP1,Gene,AT1G28230,PUP1,0.0334624052928881,4.9233214229188e-113,1.9535573789824802e-111,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G76860,AT1G76860,LSM3B,Gene,AT1G76860,LSM3B,0.0114472330880069,5.78732772204814e-14,2.91534597789013e-13,18.0,False,upregulated,#0279EE,39,,,,,,,,,
AT1G28070,AT1G28070,AT1G28070,Gene,AT1G28070,,-0.0072458492162687,8.27717739608707e-07,2.97543831579384e-06,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT1G80880,AT1G80880,AT1G80880,Gene,AT1G80880,,0.318982407188828,9.01260064474912e-07,3.23398082178598e-06,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT5G25475,AT5G25475,AT5G25475,Gene,AT5G25475,,0.31749627073859,1.402557077673e-09,5.84456964177491e-09,18.0,True,upregulated,#0279EE,19,,,,,,,,,
AT4G07408,AT4G07408,AT4G07408,Gene,AT4G07408,,-0.224398773689662,6.68362260102011e-34,6.1179311572406496e-33,7.0,False,downregulated,#0279EE,17,,,,,,,,,
AT5G62960,AT5G62960,AT5G62960,Gene,AT5G62960,,0.19574441266853,1.46016373774533e-05,4.84335387951175e-05,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G42790,AT5G42790,PAF1,Gene,AT5G42790,PAF1,-0.0034762945758154,6.17847135994639e-06,2.09875542936434e-05,18.0,False,downregulated,#0279EE,37,,,,,,,,,
AT4G04570,AT4G04570,CRK40,Gene,AT4G04570,CRK40,0.105630591948898,1.90981526187317e-111,7.40263793177589e-110,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT1G61370,AT1G61370,AT1G61370,Gene,AT1G61370,,0.0408584655477959,2.15998736720182e-14,1.10612239117061e-13,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT5G46300,AT5G46300,AT5G46300,Gene,AT5G46300,,1.21081804993185,0.0159335764065946,0.0379291175103732,2.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G29430,AT2G29430,AT2G29430,Gene,AT2G29430,,-5.83240004685642e-05,2.67340261664803e-06,9.29725738452487e-06,7.0,False,downregulated,#0279EE,21,,,,,,,,,
AT1G75520,AT1G75520,SRS5,Gene,AT1G75520,SRS5,0.381112889288873,2.90449646638327e-38,2.94196469753627e-37,16.0,False,upregulated,#0279EE,29,,,,,,,,,
AT1G02350,AT1G02350,AT1G02350,Gene,AT1G02350,,0.384347609500123,9.13362653595139e-29,7.33247255750059e-28,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT4G09610,AT4G09610,GASA2,Gene,AT4G09610,GASA2,1.60648645297066,1.64273330196326e-07,6.1541432875123e-07,7.0,False,upregulated,#0279EE,19,,,,,,,,,
AT4G00680,AT4G00680,ADF8,Gene,AT4G00680,ADF8,0.0712624468593624,0.0003980650066038,0.0011737286619558,16.0,False,upregulated,#0279EE,21,,,,,,,,,
4697,4697,4697,Gene,4697,,0.152540376640278,0.0206683921469989,0.048038970927962,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT4G34910,AT4G34910,AT4G34910,Gene,AT4G34910,,0.120236459511653,0.0063839504575973,0.0162825403066373,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G76800,AT1G76800,VTL2,Gene,AT1G76800,VTL2,-0.186095261730255,1.60539172060037e-05,5.30845028611621e-05,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT1G17410,AT1G17410,AT1G17410,Gene,AT1G17410,,0.0655900777933849,0.0006574391668464,0.0018987118245226,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT1G48520,AT1G48520,GATB,Gene,AT1G48520,GATB,0.148172615177491,2.2170780999786502e-87,5.78524738396139e-86,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT1G76780,AT1G76780,AT1G76780,Gene,AT1G76780,,0.170042111126501,3.38477803146173e-12,1.5869319296377198e-11,18.0,False,upregulated,#0279EE,23,,,,,,,,,
20557,20557,20557,Gene,20557,,-0.28597456220608,0.0009937477702233,0.0028163874309157,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT5G58160,AT5G58160,FH13,Gene,AT5G58160,FH13,0.142648122031656,5.42446596849567e-05,0.0001723720126314,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT1G64090,AT1G64090,RTNLB3,Gene,AT1G64090,RTNLB3,0.0384153238374204,7.32326474063777e-13,3.52779620664415e-12,18.0,False,upregulated,#0279EE,33,,,,,,,,,
AT4G31920,AT4G31920,RR10,Gene,AT4G31920,RR10,-0.218700343634321,1.7390407900554802e-15,9.28675337428433e-15,18.0,True,downregulated,#0279EE,50,,,,,,,,,
AT5G01490,AT5G01490,CAX4,Gene,AT5G01490,CAX4,-0.562095503933855,7.6740557482097796e-62,1.2664266053667302e-60,17.0,False,downregulated,#0279EE,29,,,,,,,,,
AT4G31020,AT4G31020,ABAPT8,Gene,AT4G31020,ABAPT8,0.175903112748691,4.72175368600074e-12,2.2016327199454198e-11,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G11175,AT1G11175,AT1G11175,Gene,AT1G11175,,0.148585724999168,8.17370246430379e-115,3.3298534662467104e-113,18.0,False,upregulated,#0279EE,15,,,,,,,,,
AT5G04510,AT5G04510,PDK1,Gene,AT5G04510,PDK1,0.0772436312068058,8.94529645746686e-35,8.33967723080631e-34,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT1G05894,AT1G05894,AT1G05894,Gene,AT1G05894,,0.371539086507183,7.612996522408479e-12,3.5168859146374896e-11,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT4G00630,AT4G00630,KEA2,Gene,AT4G00630,KEA2,0.0713166329709947,0.0020493021433155,0.0056011812386234,18.0,False,upregulated,#0279EE,50,,,,,,,,,
AT2G01210,AT2G01210,ZAR1,Gene,AT2G01210,ZAR1,0.231446323867327,4.42291965041198e-52,5.97952468809669e-51,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT2G02970,AT2G02970,AtAPY6,Gene,AT2G02970,AtAPY6,-0.0264567477055656,3.20226760862838e-75,6.71247541015435e-74,18.0,False,downregulated,#0279EE,33,,,,,,,,,
AT1G55760,AT1G55760,SIBP1,Gene,AT1G55760,SIBP1,-0.138465623295266,2.05023787484563e-08,8.0809079543107e-08,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT2G14440,AT2G14440,AT2G14440,Gene,AT2G14440,,-0.803415223436751,3.69520174066354e-06,1.27321692585925e-05,10.0,False,downregulated,#0279EE,19,,,,,,,,,
AT2G21650,AT2G21650,RSM1,Gene,AT2G21650,RSM1,0.103199524228412,0.0005359387075591,0.0015616300730422,17.0,False,upregulated,#0279EE,23,,,,,,,,,
AT1G04247,AT1G04247,AT1G04247,Gene,AT1G04247,,0.691800293965638,5.66331076758094e-06,1.92830474413317e-05,18.0,False,upregulated,#0279EE,15,,,,,,,,,
AT3G04520,AT3G04520,THA2,Gene,AT3G04520,THA2,0.111463648300496,8.96526443126493e-21,5.70647767043269e-20,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT5G41940,AT5G41940,AT5G41940,Gene,AT5G41940,,0.006541734451521,0.0001086315102657,0.0003371051727536,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT1G34317,AT1G34317,AT1G34317,Gene,AT1G34317,,0.0857979766376199,9.55869361635448e-06,3.21000166536664e-05,15.0,False,upregulated,#0279EE,15,,,,,,,,,
AT5G45730,AT5G45730,AT5G45730,Gene,AT5G45730,,0.0347686724040652,0.0002745915524267,0.0008224593814925,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT5G55610,AT5G55610,AT5G55610,Gene,AT5G55610,,-0.137096692375734,1.26632599053544e-06,4.499458152583e-06,18.0,True,downregulated,#0279EE,21,,,,,,,,,
AT1G69850,AT1G69850,NTL1,Gene,AT1G69850,NTL1,-0.0230338059365557,1.7892907144663e-226,3.80598267916047e-224,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT4G20760,AT4G20760,AT4G20760,Gene,AT4G20760,,-0.0704373689923923,5.72981111702444e-31,4.87912923354693e-30,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT5G04540,AT5G04540,MTM2,Gene,AT5G04540,MTM2,0.0404620214271909,2.71796368239756e-26,2.0382174986290402e-25,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT2G41370,AT2G41370,BOP2,Gene,AT2G41370,BOP2,-0.349325902183899,2.75756914157548e-18,1.61791313607177e-17,18.0,False,downregulated,#0279EE,35,,,,,,,,,
AT5G07360,AT5G07360,AT5G07360,Gene,AT5G07360,,0.090215907210474,7.43580339070221e-136,4.3558197717927197e-134,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT1G77320,AT1G77320,MEI1,Gene,AT1G77320,MEI1,0.167475778990445,3.74885044760268e-07,1.37252459848354e-06,18.0,True,upregulated,#0279EE,33,,,,,,,,,
10181,10181,10181,Gene,10181,,0.0440085651299425,0.0003367394856262,0.0010001783245671,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT2G07718,AT2G07718,AT2G07718,Gene,AT2G07718,,0.598646673592728,5.163904369919201e-10,2.19178770611037e-09,16.0,False,upregulated,#0279EE,17,,,,,,,,,
15568,15568,15568,Gene,15568,,0.0667015430472388,0.0024354911207966,0.0065969638672546,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G61130,AT1G61130,SCPL32,Gene,AT1G61130,SCPL32,0.806539965047399,1.45192853178087e-06,5.13923090281381e-06,14.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G45207,AT1G45207,AT1G45207,Gene,AT1G45207,,0.248513936398989,2.30214881883538e-68,4.30262246475963e-67,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G07960,AT5G07960,AT5G07960,Gene,AT5G07960,,-0.0517375040990961,9.57367002944861e-21,6.08626957616869e-20,18.0,False,downregulated,#0279EE,19,,,,,,,,,
1670,1670,1670,Gene,1670,,-0.400529726846235,0.0043507275137073,0.0113825541228411,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT4G29690,AT4G29690,AT4G29690,Gene,AT4G29690,,-0.0891682624477666,1.4553784439929302e-15,7.79521120966739e-15,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT1G01420,AT1G01420,UGT72B3,Gene,AT1G01420,UGT72B3,-0.402026660711749,1.1325497452101e-16,6.30827047930345e-16,17.0,True,downregulated,#0279EE,21,,,,,,,,,
AT1G09710,AT1G09710,DP1,Gene,AT1G09710,DP1,-0.0333400642973015,1.9894264481519903e-09,8.224071850699831e-09,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT2G16640,AT2G16640,TOC132,Gene,AT2G16640,TOC132,0.151727086651229,2.11126154196864e-05,6.9111690501239e-05,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT3G23880,AT3G23880,AT3G23880,Gene,AT3G23880,,0.357119998408848,2.1020176291693602e-14,1.07739301769227e-13,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT5G26220,AT5G26220,GGCT2;1,Gene,AT5G26220,GGCT2;1,0.353099033398531,0.0004921503627548,0.001439372026222,17.0,False,upregulated,#0279EE,27,,,,,,,,,
AT1G02800,AT1G02800,CEL2,Gene,AT1G02800,CEL2,0.627875419916738,1.1505535210148999e-29,9.48457406197495e-29,17.0,False,upregulated,#0279EE,27,,,,,,,,,
AT4G09560,AT4G09560,RMR4,Gene,AT4G09560,RMR4,-0.124967449280309,1.74301782515229e-30,1.46548466131912e-29,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT5G06540,AT5G06540,AT5G06540,Gene,AT5G06540,,0.259900857998574,0.0163039687443976,0.0387379729812753,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT4G10340,AT4G10340,LHCB5,Gene,AT4G10340,LHCB5,-0.0797354350355018,2.42411159176729e-105,8.558762974443121e-104,18.0,False,downregulated,#0279EE,49,,,,,,,,,
AT1G80790,AT1G80790,FDM5,Gene,AT1G80790,FDM5,0.153003292384177,1.5074261216104e-20,9.516716109682671e-20,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT4G16140,AT4G16140,AT4G16140,Gene,AT4G16140,,0.143185564660124,1.17489609272056e-79,2.6651347075301497e-78,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT3G19340,AT3G19340,AT3G19340,Gene,AT3G19340,,-0.0935567739544315,2.44226376022646e-12,1.1519077737142298e-11,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT4G27280,AT4G27280,CMI1,Gene,AT4G27280,CMI1,-0.110213120765609,1.87017005862901e-54,2.64839553104787e-53,17.0,False,downregulated,#0279EE,21,,,,,,,,,
AT1G17070,AT1G17070,STIPL1,Gene,AT1G17070,STIPL1,0.117720180791292,1.93195493647128e-05,6.34743262377641e-05,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT4G00520,AT4G00520,AT4G00520,Gene,AT4G00520,,-0.0548979595365604,3.37498073602868e-07,1.23956999966804e-06,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT2G28960,AT2G28960,AT2G28960,Gene,AT2G28960,,-0.325899528316231,8.532338565658651e-54,1.18882390307718e-52,18.0,True,downregulated,#0279EE,23,,,,,,,,,
AT4G11270,AT4G11270,AT4G11270,Gene,AT4G11270,,-0.0029213746947284,9.46109461223696e-19,5.64089915530971e-18,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT1G23995,AT1G23995,AT1G23995,Gene,AT1G23995,,2.20342899327673,0.0022068745549709,0.0060131770410304,5.0,True,upregulated,#0279EE,17,,,,,,,,,
AT5G50860,AT5G50860,AT5G50860,Gene,AT5G50860,,0.0049466110378351,0.018952355520878,0.0444324782676434,18.0,False,upregulated,#0279EE,21,,,,,,,,,
15884,15884,15884,Gene,15884,,-0.248759853912041,1.24889383545407e-05,4.16279230324973e-05,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT1G11940,AT1G11940,AT1G11940,Gene,AT1G11940,,0.219400122340589,7.184096305193151e-35,6.71944102245143e-34,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G63500,AT1G63500,BSK7,Gene,AT1G63500,BSK7,-0.0850609719865822,2.6463877206806103e-15,1.40382429569751e-14,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT1G74600,AT1G74600,OTP87,Gene,AT1G74600,OTP87,0.140703557546197,0.0008746761699587,0.0024937688363563,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT4G12640,AT4G12640,AtSPEN2,Gene,AT4G12640,AtSPEN2,0.0736998866310505,3.66682531004898e-13,1.7883095322012099e-12,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT4G17050,AT4G17050,UGLYAH,Gene,AT4G17050,UGLYAH,-0.114272981832554,1.46292165944522e-33,1.32809335397702e-32,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT3G59950,AT3G59950,ATG4B,Gene,AT3G59950,ATG4B,-0.0808637659895365,1.5807822666856298e-33,1.43308612093015e-32,18.0,False,downregulated,#0279EE,31,,,,,,,,,
AT5G48205,AT5G48205,AT5G48205,Gene,AT5G48205,,1.15907988858019,0.0027825487556681,0.0074788743121664,5.0,False,upregulated,#0279EE,21,,,,,,,,,
AT4G01670,AT4G01670,AT4G01670,Gene,AT4G01670,,-0.037927309573087,2.9561636485571e-100,9.69222043738231e-99,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT5G64270,AT5G64270,AT5G64270,Gene,AT5G64270,,0.0677278550277542,4.13610278425562e-64,7.13893816447126e-63,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT5G10790,AT5G10790,UBP22,Gene,AT5G10790,UBP22,0.0037249920070987,8.21800417805451e-08,3.13251053793484e-07,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT1G72880,AT1G72880,AT1G72880,Gene,AT1G72880,,-0.0760672479870937,5.667200136441331e-09,2.29630224280928e-08,18.0,False,downregulated,#0279EE,31,,,,,,,,,
9664,9664,9664,Gene,9664,,-0.045486141945467,0.016215732792613,0.0385495029163342,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT1G04990,AT1G04990,AtC3H3,Gene,AT1G04990,AtC3H3,0.219979338550788,1.92457166932957e-76,4.11905955504634e-75,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT3G23010,AT3G23010,RLP36,Gene,AT3G23010,RLP36,0.115351177354002,0.000650457498723,0.0018792804854833,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT3G57690,AT3G57690,ATAGP23,Gene,AT3G57690,ATAGP23,0.0125631993686622,0.0082264325418862,0.0206320709073372,10.0,False,upregulated,#0279EE,21,,,,,,,,,
AT3G60160,AT3G60160,MRP9,Gene,AT3G60160,MRP9,0.484723627041604,0.0002349032804433,0.0007077507928882,16.0,False,upregulated,#0279EE,25,,,,,,,,,
AT1G76020,AT1G76020,AT1G76020,Gene,AT1G76020,,-0.260249556232912,9.930838034393748e-11,4.36908048506459e-10,18.0,True,downregulated,#0279EE,23,,,,,,,,,
15442,15442,15442,Gene,15442,,0.257352971341927,0.0196265783034905,0.0458454044074647,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT2G42650,AT2G42650,AT2G42650,Gene,AT2G42650,,0.157039574732207,9.51651007635186e-06,3.19604238043703e-05,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT1G17680,AT1G17680,AT1G17680,Gene,AT1G17680,,0.0834742563862395,3.31567406171438e-17,1.87970288888081e-16,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT5G02350,AT5G02350,AT5G02350,Gene,AT5G02350,,-0.1994779202583,0.0015886033688149,0.0044055625671847,17.0,False,downregulated,#0279EE,17,,,,,,,,,
AT5G08300,AT5G08300,AT5G08300,Gene,AT5G08300,,0.0228664440057858,2.74445012120897e-15,1.4545053174805202e-14,18.0,False,upregulated,#0279EE,35,,,,,,,,,
AT3G12685,AT3G12685,AT3G12685,Gene,AT3G12685,,-0.0362195012217243,2.44141106419168e-08,9.58049868763136e-08,18.0,False,downregulated,#0279EE,17,,,,,,,,,
ERCC-00078,ERCC-00078,ERCC-00078,Gene,ERCC-00078,,-0.393120719727428,0.0005698338885771,0.0016563031278584,3.0,True,downregulated,#0279EE,17,,,,,,,,,
AT1G79320,AT1G79320,MCP2c,Gene,AT1G79320,MCP2c,0.1793575665586,1.41207926655029e-49,1.82128046752551e-48,17.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G73060,AT1G73060,LPA3,Gene,AT1G73060,LPA3,0.0345081849864892,2.64201261252617e-24,1.87582895489358e-23,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT2G19970,AT2G19970,AT2G19970,Gene,AT2G19970,,-0.258114388879575,1.73068507427179e-11,7.891784048478329e-11,18.0,False,downregulated,#0279EE,21,,,,,,,,,
ATCG01110,ATCG01110,NDHH,Gene,ATCG01110,NDHH,0.466662599812608,4.11038574563306e-26,3.0646908574070104e-25,18.0,True,upregulated,#0279EE,27,,,,,,,,,
AT5G21326,AT5G21326,CIPK26,Gene,AT5G21326,CIPK26,-0.0496805475110115,2.3501941145858598e-48,2.95702847857262e-47,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT5G49210,AT5G49210,mRPX,Gene,AT5G49210,mRPX,0.0702063651625059,1.09206744510058e-05,3.652728779285e-05,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT5G23050,AT5G23050,AAE17,Gene,AT5G23050,AAE17,0.0575773012803145,1.6712636921161002e-86,4.29407212299592e-85,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT3G11420,AT3G11420,AT3G11420,Gene,AT3G11420,,0.119427900749007,3.1383267107096802e-15,1.65952414276661e-14,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT3G18850,AT3G18850,LPAT5,Gene,AT3G18850,LPAT5,0.397205235895218,2.53431192385633e-80,5.82005854690564e-79,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT4G29870,AT4G29870,AT4G29870,Gene,AT4G29870,,-0.0277154947090154,0.0034324946667743,0.0091078683895836,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT2G21140,AT2G21140,PRP2,Gene,AT2G21140,PRP2,0.395967129685714,7.46970924063426e-40,7.82570406334595e-39,16.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G62290,AT5G62290,PICLN,Gene,AT5G62290,PICLN,0.140929175496029,1.47263387227318e-10,6.42710819078796e-10,18.0,False,upregulated,#0279EE,35,,,,,,,,,
AT3G50830,AT3G50830,COR413-PM2,Gene,AT3G50830,COR413-PM2,-0.158636537268328,3.3123653519145794e-42,3.66634834996201e-41,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT3G43790,AT3G43790,ZIFL2,Gene,AT3G43790,ZIFL2,-0.0730003300693871,0.0017686751523423,0.0048799111733411,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT5G24770,AT5G24770,VSP2,Gene,AT5G24770,VSP2,-0.0848555756166996,5.08799623954059e-08,1.96409143048268e-07,16.0,False,downregulated,#0279EE,37,,,,,,,,,
AT2G43790,AT2G43790,MPK6,Gene,AT2G43790,MPK6,-0.0705635731011729,6.941000302761659e-77,1.50289885988166e-75,18.0,False,downregulated,#0279EE,50,,,,,,,,,
AT1G06573,AT1G06573,AT1G06573,Gene,AT1G06573,,-0.31836873412523,1.36569145612501e-05,4.53840134872226e-05,18.0,False,downregulated,#0279EE,15,,,,,,,,,
AT4G37930,AT4G37930,STM,Gene,AT4G37930,STM,-0.110904858196712,6.71464692111801e-237,1.64385325402333e-234,18.0,False,downregulated,#0279EE,50,,,,,,,,,
AT4G36210,AT4G36210,AT4G36210,Gene,AT4G36210,,0.0544246061575879,4.16981297301858e-39,4.30253405790532e-38,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT5G13210,AT5G13210,AT5G13210,Gene,AT5G13210,,-0.227428117853837,3.5004855701937504e-47,4.29703646117847e-46,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT4G38030,AT4G38030,AT4G38030,Gene,AT4G38030,,1.01845633276648,1.83768266419286e-05,6.04650487855165e-05,8.0,True,upregulated,#0279EE,21,,,,,,,,,
AT1G76260,AT1G76260,DWA2,Gene,AT1G76260,DWA2,0.0329105889795197,8.18108076321477e-20,5.048826072432941e-19,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT5G14090,AT5G14090,LAZY1,Gene,AT5G14090,LAZY1,0.122243578511003,1.89288180188294e-65,3.34158021767097e-64,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT5G41370,AT5G41370,XPB1,Gene,AT5G41370,XPB1,0.047586273196562,5.4637769669079196e-27,4.18376347535391e-26,18.0,False,upregulated,#0279EE,37,,,,,,,,,
AT5G16010,AT5G16010,AT5G16010,Gene,AT5G16010,,-0.0489366202772397,2.23278714324862e-29,1.82695704748142e-28,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT2G36800,AT2G36800,UGT73C5,Gene,AT2G36800,UGT73C5,0.533690685417997,3.52245501839134e-27,2.7128496499410696e-26,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT3G56830,AT3G56830,AT3G56830,Gene,AT3G56830,,0.0897984678084461,1.22704303945041e-06,4.36645600209226e-06,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G67750,AT1G67750,AT1G67750,Gene,AT1G67750,,0.594481342958264,5.265529845981019e-40,5.54783322241699e-39,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT3G62150,AT3G62150,PGP21,Gene,AT3G62150,PGP21,-0.0033845312780832,5.553447100486911e-31,4.7297252701406496e-30,18.0,False,downregulated,#0279EE,31,,,,,,,,,
AT1G07937,AT1G07937,AT1G07937,Gene,AT1G07937,,0.179434963139916,1.98875522240641e-05,6.52661301284318e-05,16.0,False,upregulated,#0279EE,15,,,,,,,,,
AT3G27960,AT3G27960,KLCR2,Gene,AT3G27960,KLCR2,-0.150682913427235,3.345342687522e-42,3.7020603587437e-41,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT1G75340,AT1G75340,AtC3H16,Gene,AT1G75340,AtC3H16,0.116020840305022,0.0002509979054036,0.0007547533191398,18.0,True,upregulated,#0279EE,25,,,,,,,,,
AT3G53490,AT3G53490,AT3G53490,Gene,AT3G53490,,-0.121713735914004,1.36408391894723e-06,4.83786520959956e-06,18.0,False,downregulated,#0279EE,19,,,,,,,,,
17392,17392,17392,Gene,17392,,-0.136299295413248,0.000405098376789,0.0011933146520079,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT3G20540,AT3G20540,PolIB,Gene,AT3G20540,PolIB,0.153702073472147,1.11492470183784e-05,3.72701964125245e-05,18.0,False,upregulated,#0279EE,35,,,,,,,,,
AT5G54140,AT5G54140,ILL3,Gene,AT5G54140,ILL3,-0.409393410577924,2.8718583078353398e-30,2.40562165969919e-29,18.0,True,downregulated,#0279EE,21,,,,,,,,,
AT5G10605,AT5G10605,AT5G10605,Gene,AT5G10605,,0.0941645308513553,4.66889730871095e-18,2.7214784278909202e-17,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G38720,AT2G38720,MAP65-5,Gene,AT2G38720,MAP65-5,0.188579728363095,5.01249379999611e-12,2.3346804335780197e-11,18.0,False,upregulated,#0279EE,33,,,,,,,,,
AT1G23060,AT1G23060,MDP40,Gene,AT1G23060,MDP40,0.283982591902281,1.09895963480837e-12,5.26026966763713e-12,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT1G21200,AT1G21200,AT1G21200,Gene,AT1G21200,,-0.167074552632655,3.23975273956027e-28,2.56712071657889e-27,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT5G60930,AT5G60930,AT5G60930,Gene,AT5G60930,,0.0829620607950555,4.6906284880080305e-14,2.37186583355519e-13,18.0,False,upregulated,#0279EE,27,,,,,,,,,
ATCG00440,ATCG00440,NDHC,Gene,ATCG00440,NDHC,0.171158878501331,1.59526394942959e-13,7.89810113892448e-13,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT1G15440,AT1G15440,PWP2,Gene,AT1G15440,PWP2,0.221702989475188,2.27961066778369e-15,1.21223435726067e-14,18.0,False,upregulated,#0279EE,37,,,,,,,,,
AT2G32850,AT2G32850,AT2G32850,Gene,AT2G32850,,0.0449891359236808,9.289499813941671e-09,3.72448304243636e-08,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT1G15260,AT1G15260,AT1G15260,Gene,AT1G15260,,0.342198372219198,1.19181826218409e-164,1.04841626484096e-162,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT3G22980,AT3G22980,AT3G22980,Gene,AT3G22980,,0.0930134065948719,4.81531409651913e-21,3.0861893914971505e-20,18.0,False,upregulated,#0279EE,23,,,,,,,,,
