gene_id,fisher_stat,fisher_pval,n_studies,mean_log2fc,median_log2fc,sd_log2fc,n_up,n_down,n_sig,direction_concordance,fisher_fdr,meta_log2fc,meta_se,meta_z,meta_pval,meta_ci_lb,meta_ci_ub,meta_I2,meta_tau2,meta_n,meta_het_pval,meta_fdr,consensus_class,direction,is_gwas_gene,is_de_gene,is_consensus_de,is_overlap,is_consensus_overlap,gwas_traits,n_gwas_associations
AT1G69480,635.884887010458,8.55049889840572e-111,18,0.469049448413073,0.0740173206704693,1.72251186461855,5,3,8,0.555555555555556,3.27996632170107e-109,0.237774905825306,0.318620151650383,0.746264492668413,0.455507656184123,-0.386709116158135,0.862258927808748,96.6544174378053,1.607404859706,18.0,4.54051916697612e-93,0.780913270997126,fisher_only,upregulated,True,True,False,True,False,SDV,55.0
AT1G62370,629.811420491745,1.51428431425677e-109,18,-0.314663084427532,-0.468149420631255,0.702235355829007,0,6,6,0.777777777777778,5.68689364647181e-108,-0.461037447545533,0.145950504735239,-3.15886161806619,0.0015838667710457,-0.747095180352044,-0.174979714739023,87.8565472610199,0.282762092919598,18.0,6.75282129283725e-28,0.0347179313683726,consensus_significant,downregulated,True,True,True,True,True,aLRL0,1.0
AT1G48830,627.088566348617,5.49017918245469e-109,18,0.114922441376819,0.0511594618552921,0.232618518694313,4,0,4,0.666666666666667,2.04849597231187e-107,0.130218293671813,0.0621588152086342,2.09492882441113,0.0361773200777624,0.0083892545412089,0.252047332802416,89.4635751827468,0.0542956174212015,18.0,6.652535256519159e-49,0.243043386626262,fisher_only,upregulated,True,True,False,True,False,Leaf roll 16,1.0
AT1G64760,626.210501152522,8.316594043491991e-109,18,0.128255908284511,-0.0880656037217125,0.813279615150742,3,1,4,0.555555555555556,3.09863278859496e-107,0.142690242429002,0.199378334497638,0.715675766820551,0.474191577502196,-0.248084112483949,0.533464597341952,96.0268986774664,0.657985703188777,18.0,2.27430497485821e-106,0.793285477755979,fisher_only,upregulated,True,True,False,True,False,clim-aet7,3.0
AT4G14990,618.388956152819,3.3565188935101096e-107,18,-0.0200657199992351,0.0736803574079263,0.32954726036469,1,2,3,0.611111111111111,1.22336156665778e-105,-0.0433982689403127,0.0829003160521016,-0.523499438929009,0.600626741374204,-0.20587990270942,0.119083364828794,90.7073003965229,0.0999982720049555,18.0,3.77951142605819e-51,0.858765799124064,fisher_only,downregulated,True,True,False,True,False,stomatasize,1.0
AT1G34300,615.895531225494,1.0904395348289e-106,18,-0.0564321541597911,0.0237052348390941,0.318845763403934,1,3,4,0.5,3.9576854753255204e-105,-0.0696599825351469,0.0809031110542022,-0.861029713535704,0.389221678177191,-0.228227166438628,0.0889072013683337,91.2123520967258,0.0977001374341561,18.0,9.206218088936289e-55,0.740868846885439,fisher_only,downregulated,True,True,False,True,False,SizePlantingSummerLocSweden2009,1.0
AT5G51460,614.577130609775,2.03292573858878e-106,18,0.139614939351067,-0.0671335935823655,0.803786035257404,3,3,6,0.611111111111111,7.33223618891564e-105,0.156788500020681,0.195587232855608,0.8016295221909,0.422767295073657,-0.22655543221216,0.540132432253522,95.5283849164531,0.629633352485571,18.0,1.00235425479501e-95,0.761815955550041,fisher_only,upregulated,True,True,False,True,False,clim-bio17;clim-bio14,269.0
AT5G56040,599.24330166024,2.8308846294244597e-103,18,0.131069230885549,-0.0196972016551298,0.439878397454128,2,0,2,0.5,9.74308641589913e-102,0.143803486201083,0.115013487811354,1.25031845340566,0.211183240039681,-0.0816188076455075,0.369225780047673,91.5706872083194,0.201076707085521,18.0,2.8524061631374897e-70,0.582398904590794,fisher_only,upregulated,True,True,False,True,False,PC3sc0,1.0
AT1G21500,589.24190772394,3.16136784880627e-101,18,-0.302627064595258,-0.13158222975907,1.89713595178355,4,2,6,0.611111111111111,1.05178303026214e-99,0.0073457850258047,0.428719071532831,0.0171342623026795,0.986329505555221,-0.832928154663996,0.847619724715605,96.1921448966553,2.6763456860664,18.0,1.97041968533498e-78,0.995667168265441,fisher_only,downregulated,True,True,False,True,False,GR21 cold;GR63 cold,197.0
AT3G20770,588.789403097665,3.9127629378089e-101,18,-0.0109222310537213,0.0131586262486949,0.40812731109277,2,2,4,0.5,1.2984418749055e-99,-0.0357914890990404,0.0940960153488695,-0.380371995204476,0.7036692997476,-0.220216290271553,0.148633312073472,95.4188729492226,0.144341179845447,18.0,3.5474524916508803e-88,0.902835994094114,fisher_only,downregulated,True,True,False,True,False,clim-tmin11;clim-tmin3;clim-tmax1,1944.0
AT1G03106,577.998660503128,6.30366740227279e-99,18,-0.218110653943481,-0.225316016717557,2.44333833061196,2,2,4,0.611111111111111,2.02956973849479e-97,-0.284536601487347,0.609933815866717,-0.466504060088913,0.640854742094848,-1.4799849135392,0.910911710564503,96.5345999251852,5.79184044679844,18.0,9.52475049786164e-94,0.877375785372169,fisher_only,downregulated,True,True,False,True,False,Stomatasize 261,335.0
AT3G18730,572.353882818707,8.977378142284421e-98,18,0.262640343912237,0.0242549628469547,0.773894664602486,3,0,3,0.611111111111111,2.83071022456078e-96,0.309221056589836,0.185759584018449,1.6646304319842,0.0959865100722721,-0.0548610378694658,0.673303151049138,95.3168852942603,0.53018749231038,18.0,2.22793887873522e-83,0.404498563649497,fisher_only,upregulated,True,True,False,True,False,Se82,690.0
AT3G20350,568.568837754906,5.324219440538e-97,18,0.183144076950877,0.174101131187715,0.638593800034529,2,1,3,0.777777777777778,1.65369427398781e-95,0.22749164782093,0.146384509930913,1.55406912881899,0.12016792803851,-0.0594167195382062,0.514400015180066,91.9459369340982,0.335548542897743,18.0,2.12373332943208e-52,0.450597049239772,fisher_only,upregulated,True,True,False,True,False,LRLpMRL1225,1257.0
AT4G18370,566.798537008605,1.22386585861767e-96,18,0.132732796005129,-0.0199400530136177,0.719394108990584,5,2,7,0.5,3.77644839049438e-95,0.165972442551712,0.182487931665241,0.909498184549398,0.363087215674475,-0.191697331125368,0.523642216228791,94.3492710442999,0.502390832058334,18.0,1.47419246709775e-69,0.722727716470978,fisher_only,upregulated,True,True,False,True,False,clim-gs4,478.0
AT4G30960,563.75117625581,5.12633561623819e-96,18,-0.029466190361424,-0.0651541252547672,0.408479526354636,2,4,6,0.611111111111111,1.56783703487553e-94,-0.0537397443862599,0.100389464014623,-0.535312593943446,0.592433719184442,-0.2504994782822,0.14301998950968,92.6883414076687,0.152052911764859,18.0,3.87266882202007e-66,0.855723434999061,fisher_only,downregulated,True,True,False,True,False,rSeeds mli,1286.0
AT1G33170,561.179337924623,1.71649668864213e-95,18,0.215007014399831,-0.0301865102085751,0.764871179496226,4,0,4,0.555555555555556,5.21286685998919e-94,0.233906734104332,0.189717955961233,1.23291827027764,0.217606258242719,-0.13793362680024,0.605747095008903,96.0621206876816,0.56688940480167,18.0,2.2934260866966e-79,0.590279871525344,fisher_only,upregulated,True,True,False,True,False,Straight125,268.0
AT5G48580,556.662613527823,1.43218528937529e-94,18,0.0821416860969656,-0.0351802034892995,0.337873560838702,2,0,2,0.555555555555556,4.26949159700556e-93,0.0889373156244682,0.0901973649415577,0.986030087265788,0.324118348768601,-0.0878462711614006,0.265720902410337,90.9984966368719,0.117743219292291,18.0,2.06307996386864e-59,0.694153240630319,fisher_only,upregulated,True,True,False,True,False,aLRLpMRL0,234.0
AT4G26090,490.952878923528,2.69827628008825e-94,8,-0.0516819595398526,0.123190600841924,0.867909252638281,1,2,3,0.75,8.007046152822199e-93,-0.0984360322989891,0.311285077686261,-0.316224706403052,0.751831956205939,-0.708543573488814,0.511671508890836,96.0425383343032,0.711203418648129,8.0,3.69370217133079e-34,0.921044263147315,fisher_only,downregulated,True,True,False,True,False,avrRpt2,66.0
AT1G12810,554.277820688393,4.38807025901273e-94,18,-0.107399428192959,-0.0616738660109775,0.323167995244191,0,4,4,0.611111111111111,1.2976936439488299e-92,-0.122429670635526,0.0785929944975405,-1.55776823899181,0.119288197584869,-0.27646910928786,0.0316097680168076,90.8751413786887,0.0931953554791975,18.0,3.30720200652036e-52,0.448619081146227,fisher_only,downregulated,True,True,False,True,False,Anthocyanin 10,1.0
AT5G24270,548.695214444509,6.02656769045118e-93,18,-0.110287376367956,-0.10927857554099,0.630147428361411,0,2,2,0.611111111111111,1.7425342044685602e-91,-0.170640214912494,0.15707616292896,-1.0863533443306,0.27732269466001,-0.478503837083002,0.137223407258014,90.1549082157161,0.352343352663416,18.0,7.85855708418593e-46,0.652905265567664,fisher_only,downregulated,True,True,False,True,False,MT GH;FT Field,58.0
AT1G30130,547.891938342568,8.78465056667448e-93,18,-0.251247786616876,-0.3703326577332,0.241248497155751,0,8,8,0.722222222222222,2.52734007240007e-91,-0.311182412114681,0.0512064014523561,-6.07702168652124,1.2243521009707102e-09,-0.411545114739198,-0.210819709490163,76.4879889374126,0.0281151764019348,18.0,1.8305457016089e-06,4.81244578839124e-07,consensus_significant,downregulated,True,True,True,True,True,Mean(LRR) C,553.0
AT4G37110,547.363737075725,1.12545552713381e-92,18,0.200321736309545,0.0090252178328516,0.834010738657261,3,0,3,0.5,3.23613669328375e-91,0.236292093493426,0.197682670720534,1.19531010296535,0.23196589395153,-0.151158821486511,0.623743008473363,94.5842189797626,0.641118756642439,18.0,8.51823441662779e-76,0.607161555963256,fisher_only,upregulated,True,True,False,True,False,DTF sweden 2009 (1st experiment),2.0
AT3G45780,545.643709329056,2.52162658153624e-92,18,0.162895040268462,0.0630870540717241,0.601631741576,5,0,5,0.555555555555556,7.20280358878988e-91,0.21768167124354,0.142326275903113,1.5294552594893,0.126151622337476,-0.0612727035802716,0.496636046067352,92.395116483448,0.295454609402238,18.0,9.06574139163509e-58,0.45979984357974,fisher_only,upregulated,True,True,False,True,False,FT16,8.0
AT5G27390,540.747299182389,2.50397781044349e-91,18,0.0827441483717919,0.0088455937083437,0.742237193421465,3,2,5,0.5,6.99456148222969e-90,0.104141214224586,0.191430305683608,0.544016339798926,0.58643022878775,-0.271055290464778,0.47933771891395,95.1315322472326,0.562840972118467,18.0,3.78676398213243e-85,0.853209296967739,fisher_only,upregulated,True,True,False,True,False,clim-bio9,380.0
AT1G03370,540.538555969239,2.7613347350192104e-91,18,-0.0974517290670774,-0.0223080725981308,0.284313788434641,0,2,2,0.666666666666667,7.69688690022728e-90,-0.100979868394327,0.0725518998185082,-1.39182941655467,0.16397405982404,-0.243178979048561,0.0412192422599073,91.0261951405725,0.078623386251415,18.0,6.33842134014641e-61,0.522217658024491,fisher_only,downregulated,True,True,False,True,False,LRDpMR0;aLRL125,1137.0
AT1G01470,539.188035216306,5.19976843797382e-91,18,0.067012606491376,-0.0506154288648231,1.05608732224929,4,4,8,0.666666666666667,1.44163024412008e-89,-0.0057700278311318,0.221847641662536,-0.0260089662792491,0.979250186814701,-0.44058341554485,0.429043359882586,97.7283973693401,0.796356684253301,18.0,3.63629649084438e-93,0.993613186777759,fisher_only,upregulated,True,True,False,True,False,clim-aet12,453.0
AT4G30140,537.385535239574,1.20994734694356e-90,18,0.542918880380842,0.0856387017457142,1.65542814243883,3,4,7,0.555555555555556,3.34029134328285e-89,0.391568134014705,0.356496062109489,1.0983799700274,0.272038604997787,-0.307151308350248,1.09028757637966,96.3183137365085,2.02206851004926,18.0,3.4244477075513095e-92,0.647838205430081,fisher_only,upregulated,True,True,False,True,False,Cd111,9.0
AT1G52343,529.925166018634,2.54381073948869e-90,17,0.569364269923408,0.936606810469658,1.57926122187445,4,3,7,0.647058823529412,6.99662539428737e-89,0.443838340366506,0.383234547892307,1.15813760217471,0.246807887142871,-0.307287571133907,1.19496425186692,95.2283282434637,2.18955591474919,17.0,1.72488521006682e-72,0.621745020098509,fisher_only,upregulated,True,True,False,True,False,clim-gs9,55.0
AT4G21790,532.90143861677,9.88225702573595e-90,18,0.0088198303789117,0.0220076615090967,0.30265336342191,1,2,3,0.611111111111111,2.6825262651293e-88,-0.0240206062885021,0.0666341243629329,-0.360485059542018,0.7184844274333,-0.154621090181213,0.106579877604209,95.1090749539995,0.0678379186673944,18.0,2.4605152001120398e-80,0.908347960617449,fisher_only,upregulated,True,True,False,True,False,clim-bio15,315.0
AT1G13860,528.339483600197,8.36085171571855e-89,18,0.0981713570117214,-0.0370734427831634,0.508910122741666,3,1,4,0.611111111111111,2.23103632338051e-87,0.114568001970368,0.128506111215208,0.891537382051051,0.372640946221088,-0.137299347804739,0.366435351745474,94.822778875398,0.260063113086582,18.0,7.37104098871181e-82,0.72947867694442,fisher_only,upregulated,True,True,False,True,False,Straight125,134.0
AT5G67060,513.914547664876,2.89934539047257e-88,16,0.554292985945364,0.657115408386432,1.14801292667583,5,3,8,0.8125,7.66185973069842e-87,0.466398416603371,0.313811665548383,1.48623670757537,0.137216521310775,-0.148661145799989,1.08145797900673,94.4485224462273,1.3179828403209,16.0,1.34244903588214e-69,0.479772356067676,fisher_only,upregulated,True,True,False,True,False,RGR Zn norm,108.0
AT5G66570,523.423261869669,8.33780876569426e-88,18,-0.172134501844935,-0.238975055328743,1.01428274177175,4,3,7,0.722222222222222,2.1866630255093398e-86,-0.0307867598288631,0.231406024524404,-0.13304217075652,0.894160029480072,-0.484334233702287,0.422760714044561,95.9288523080711,0.756301811937872,18.0,6.01643747079531e-69,0.968850662295064,fisher_only,downregulated,True,True,False,True,False,LRDpBZ75,3248.0
AT1G03310,520.939784401606,2.66294029651203e-87,18,0.0513254755735117,0.0065862512842239,0.563543406121938,4,2,6,0.5,6.94170087038026e-86,0.0931789091079806,0.144239555068232,0.646001085235618,0.518278652589729,-0.189525423971836,0.375883242187798,91.8150665925481,0.2994547813854,18.0,2.96834046199138e-49,0.818541000097595,fisher_only,upregulated,True,True,False,True,False,clim-bio12,776.0
AT1G01180,519.77891736808,4.58180844091182e-87,18,-0.302285702088153,-0.241894408929255,0.37574157128715,0,4,4,0.833333333333333,1.18662894157567e-85,-0.325275696512555,0.0942259630615674,-3.45208142155065,0.0005562798361882,-0.509955190521828,-0.140596202503281,88.1013526169457,0.12104888789686,18.0,6.67469462586674e-42,0.0167510290312187,consensus_significant,downregulated,True,True,True,True,True,Mean(LRD R) ABA,897.0
AT2G35500,518.325607318642,9.03715590734424e-87,18,0.0825035330440598,-0.101594837087009,0.638235378296748,4,2,6,0.555555555555556,2.33004187157016e-85,0.105759576357866,0.166089855380505,0.636761204443075,0.524280399936362,-0.219770558385389,0.431289711101121,94.3117994750108,0.412906856903548,18.0,1.86264583302475e-60,0.821862601361344,fisher_only,upregulated,True,True,False,True,False,2W,2.0
AT5G11210,510.60316489137,2.20879654246565e-86,17,0.211833580311187,0.453981064349687,1.11621891765656,2,3,5,0.705882352941177,5.66117280743258e-85,0.0557450330834172,0.284643642272042,0.195841483190902,0.844734239829845,-0.502146254198088,0.613636320364922,93.6500628571888,1.07798815099887,17.0,6.4037708578256e-74,0.953577991594466,fisher_only,upregulated,True,True,False,True,False,clim-gs prec,26.0
AT4G39140,514.570107164879,5.22469551431807e-86,18,-0.0697879313193886,-0.0654304268488262,0.379405785997862,1,3,4,0.666666666666667,1.33120727485823e-84,-0.114880919552844,0.0839125868794447,-1.36905467731427,0.170982184121685,-0.279346567686144,0.0495847285804557,91.7393984180747,0.105161711379506,18.0,6.20746540735273e-46,0.532493460651561,fisher_only,downregulated,True,True,False,True,False,Mean(R) ABA,3.0
AT1G01500,499.072808670046,7.21825554716805e-83,18,-0.152956674644525,-0.0526733927561392,0.387514423684098,0,3,3,0.5,1.7328153614873699e-81,-0.182153190529741,0.106428477405194,-1.71150800021548,0.0869873755997917,-0.390749173173356,0.0264427921138736,85.7795501987791,0.15251078364061,18.0,1.45057310783847e-33,0.385418701590059,fisher_only,downregulated,True,True,False,True,False,clim-aet12,453.0
AT3G11900,492.881329918182,1.29158784397856e-81,18,-0.221133068129465,-0.196465741396206,0.3137218647916,0,3,3,0.833333333333333,3.0442643365273e-80,-0.26193507589497,0.0814542558425204,-3.215732231369,0.0013011217312126,-0.421582483733821,-0.102287668056119,87.5969574546274,0.0881009315841714,18.0,2.0238059281862e-34,0.0305878567749141,consensus_significant,downregulated,True,True,True,True,True,clim-cyclelength,5.0
AT2G28120,490.330844605805,4.23464532010034e-81,18,-0.0065722393801247,0.0970628744497223,0.703972743118004,2,3,5,0.555555555555556,9.89564731015433e-80,-0.0369468789532498,0.168960637577399,-0.218671517123772,0.826905938059067,-0.368103643409877,0.294209885503378,93.3487133302429,0.446491577684662,18.0,3.57014136308073e-63,0.947893750202668,fisher_only,downregulated,True,True,False,True,False,clim-aet1,411.0
AT1G32450,488.139880901503,1.1739753674896499e-80,18,-0.556429168530275,-0.621991086773451,0.897558526392196,0,7,7,0.611111111111111,2.71526272495901e-79,-0.535178464898027,0.186768071556991,-2.86547085075364,0.0041638960568722,-0.901237158611728,-0.169119771184326,94.7556811600042,0.467831928528177,18.0,9.817402472338639e-57,0.0658255889746378,fisher_only,downregulated,True,True,False,True,False,clim-prec1;clim-bio19;clim-prec2,1763.0
AT5G25350,484.669910405023,5.89812833358295e-80,18,0.196128023311996,0.154352085221392,0.48410237287192,5,2,7,0.833333333333333,1.34557696106061e-78,0.17593468931076,0.120575946593032,1.45911928773468,0.144532278448439,-0.060389823413408,0.412259202034929,93.4997596827477,0.229645532866178,18.0,3.9748432966699096e-77,0.491292728757161,fisher_only,upregulated,True,True,False,True,False,At2,24.0
AT5G38200,480.293559224136,4.51184945880298e-79,18,0.176700529843681,0.0639538115648735,0.464602332861127,2,1,3,0.666666666666667,1.01591973432249e-77,0.191720553558071,0.125383134548562,1.52907768854523,0.126245185726435,-0.0540258744258509,0.437466981541993,87.9572420733929,0.218140572145824,18.0,7.444073347286549e-42,0.460060807702653,fisher_only,upregulated,True,True,False,True,False,8W GH FT,29.0
AT4G34100,479.698285167653,5.94978459403452e-79,18,0.0547254824991384,0.145195170285212,0.37578549054467,2,2,4,0.722222222222222,1.33448474595932e-77,0.0359581051097155,0.0942953942693404,0.381334691777274,0.702954914587718,-0.148857471566196,0.220773681785627,92.0003969874579,0.135388862012169,18.0,2.96314374696328e-63,0.902507851398484,fisher_only,upregulated,True,True,False,True,False,DTFplantingLoc2008,774.0
AT1G73220,470.903130875883,2.54044690486667e-78,17,0.292761815417842,0.518187601618181,1.58506890881122,3,4,7,0.529411764705882,5.6274748104773894e-77,0.213447249131093,0.40247087090997,0.530342105624931,0.595874758341705,-0.575381162678918,1.0022756609411,95.7475646671613,2.29038139541749,17.0,6.248981974319219e-56,0.856825292772733,fisher_only,upregulated,True,True,False,True,False,clim-pet5;clim-bio10;clim-tmax6,777.0
AT4G02700,469.002843306582,8.53611163794551e-77,18,0.572228281282041,0.429862004746343,0.873416521389349,4,0,4,0.722222222222222,1.8428982118178401e-75,0.608246433681247,0.22726505030999,2.67637471248481,0.007442338553219,0.162815120128983,1.05367774723351,88.6333038217016,0.730822130214073,18.0,3.93818912001101e-33,0.0959349797503643,fisher_only,upregulated,True,True,False,True,False,LRDpBZ125,88.0
AT1G61590,463.436406238345,1.12784615160395e-75,18,-0.217124702652346,-0.328605621365966,0.821901381555292,1,7,8,0.611111111111111,2.38049382327761e-74,-0.36353298892765,0.198570583681582,-1.83074946040645,0.0671379469596218,-0.752724181332647,0.0256582034773475,94.6778768483931,0.531084530407183,18.0,2.76927341657007e-17,0.337668208613127,fisher_only,downregulated,True,True,False,True,False,8W GH FT,29.0
AT3G06750,463.428900236171,1.13177668211777e-75,18,-0.0680231672106352,-0.0408535579047256,0.706464965273633,3,2,5,0.611111111111111,2.3878187633575e-74,-0.0507607442513826,0.173080347093308,-0.293278498130221,0.769309287433332,-0.389991990985958,0.288470502483192,94.2486492535408,0.473656171394516,18.0,7.85523300130048e-65,0.927616407917767,fisher_only,downregulated,True,True,False,True,False,clim-cyclevsgs;clim-gs sum,7.0
AT1G53090,459.782031351978,6.13210162695414e-75,18,-0.396747138092918,-0.13280058101288,1.41913628218659,3,4,7,0.666666666666667,1.28073322551528e-73,-0.087262262816665,0.153723447659635,-0.567657466347461,0.570267578074,-0.388554683808877,0.214030158175548,93.0079363568594,0.342057454586906,18.0,3.90627640385494e-52,0.845324067763201,fisher_only,downregulated,True,True,False,True,False,clim-prec7,8.0
AT4G19520,456.714157673295,2.5385895353237702e-74,18,-0.0991884332237074,-0.0159867083553348,0.821202440244798,3,2,5,0.5,5.23046190840965e-73,-0.12314550753182,0.229036254192932,-0.537668186924184,0.590806146091207,-0.572048316903928,0.325757301840287,92.2985035839738,0.72430038996267,18.0,9.186480864270281e-73,0.85514555434117,fisher_only,downregulated,True,True,False,True,False,clim-gs tmin,1649.0
AT5G64860,456.459329748193,2.85644854204074e-74,18,0.250595452563232,0.164092920235378,0.509725660738574,3,2,5,0.888888888888889,5.8807035216365e-73,0.254755812257639,0.127718671601844,1.99466381119143,0.0460795588659038,0.0044318157647273,0.505079808750551,91.0537976907042,0.242117700843257,18.0,6.11426505880893e-36,0.277965966846188,fisher_only,upregulated,True,True,False,True,False,4W,5.0
