accession_id,name,country,group,latitude,longitude,elevation_m,predicted_response_score,expanded_prs_763genes,genome_wide_prs
9669,Mitterberg-2-185,ITA,central_europe,46.3668,11.2837,597.0,0.5573403554993229,0.5163045855273205,0.5368224705133218
9672,Mitterberg-3-188,ITA,central_europe,46.3668,11.2837,597.0,0.5573403554993229,0.47091322473801994,0.5141267901186715
9668,Mitterberg-2-184,ITA,central_europe,46.3668,11.2837,597.0,0.5573403554993229,0.5223794910295018,0.5398599232644123
9685,Castelfed-2-201,ITA,central_europe,46.3378,11.2928,375.0,0.5573403554993229,0.5293201278578377,0.5433302416785804
9671,Mitterberg-3-187,ITA,central_europe,46.3668,11.2837,597.0,0.5573403554993229,0.5277672689372541,0.5425538122182885
9670,Mitterberg-2-186,ITA,central_europe,46.3668,11.2837,597.0,0.5573403554993229,0.5433969772659616,0.5503686663826423
6126,T720,SWE,south_sweden,55.8411,13.3047,64.0,0.5534884113012902,0.5226649759377574,0.5380766936195238
7169,Hh-0,GER,admixed,54.4175,9.88682,26.0,0.5439513499199183,0.5033092522967715,0.523630301108345
6974,Ull2-5,SWE,south_sweden,56.0648,13.9707,28.0,0.5439513499199183,0.4857815785761589,0.5148664642480386
9409,Kia 1,SWE,south_sweden,56.0573,14.302,44.0,0.5439513499199183,0.43806522191443864,0.4910082859171785
2016,MNF-Pin-39,USA,admixed,43.5356,-86.1788,222.0,0.5439513499199183,0.5133042964938959,0.528627823206907
7164,Hau-0,DEN,south_sweden,55.675,12.5686,8.0,0.5439513499199183,0.49450698053481174,0.5192291652273651
6106,T460,SWE,south_sweden,55.7931,13.1186,15.0,0.5439513499199183,0.4963056150357796,0.5201284824778489
6094,T1040,SWE,south_sweden,55.6494,13.2147,14.0,0.5439513499199183,0.4499994926453091,0.49697542128261374
6114,T570,SWE,south_sweden,55.8097,13.1342,27.0,0.5439513499199183,0.4557099537076705,0.4998306518137944
6115,T580,SWE,south_sweden,55.8,13.1367,16.0,0.5439513499199183,0.5197459355199054,0.5318486427199118
6097,T1070,SWE,south_sweden,55.6481,13.2264,15.0,0.5439513499199183,0.4871165953042187,0.5155339726120685
8237,Kävlinge-1,SWE,south_sweden,55.8,13.1,26.0,0.5439513499199183,0.5085963708410971,0.5262738603805077
9719,Koren-1,BUL,italy_balkan_caucasus,41.83,25.69,181.0,0.5439513499199183,0.502970901203832,0.5234611255618752
6128,T740,SWE,south_sweden,55.8397,13.2881,70.0,0.5439513499199183,0.48900433410479066,0.5164778420123545
6242,Tomegap-2,SWE,south_sweden,55.7,13.2,45.0,0.5439513499199183,0.5163998640991982,0.5301756070095582
6151,T990,SWE,south_sweden,55.6528,13.2244,16.0,0.5439513499199183,0.47281720807339717,0.5083842789966577
6134,T810,SWE,south_sweden,55.8383,13.2906,70.0,0.5439513499199183,0.4909966732281479,0.517474011574033
6107,T470,SWE,south_sweden,55.7942,13.1222,17.0,0.5439513499199183,0.47428889125876705,0.5091201205893428
9565,IP-Orb-10,ESP,admixed,42.97,-1.23,760.0,0.5372501529399653,0.48124526611699575,0.5092477095284805
9717,Kardz-2,BUL,italy_balkan_caucasus,41.66,25.47,265.0,0.5357242360694351,0.4847890723653759,0.5102566542174055
9955,Stepn-2,RUS,asia,54.09,60.46,321.0,0.5313619780700498,0.4839359912190611,0.5076489846445554
7008,Benk-1,NED,germany,52.0,5.675,17.0,0.5305725282114053,0.46421006956150107,0.49739129888645317
9722,Groch-1,BUL,italy_balkan_caucasus,41.71,24.41,904.0,0.5090293691832484,0.504992052950454,0.5070107110668511
9707,Podvi-1,BUL,italy_balkan_caucasus,41.57,24.84,895.0,0.5090293691832484,0.44062115011666325,0.4748252596499558
9748,Zagub-1,SRB,admixed,44.23,21.71,270.0,0.5011356051847305,0.4512994558598898,0.4762175305223102
7161,Gd-1,GER,germany,53.5,10.5,45.0,0.4821653130519954,0.41547338130377015,0.44881934717788274
9716,Leska-1-44,BUL,italy_balkan_caucasus,41.54,24.98,701.0,0.4741563775328082,0.4760257140634202,0.47509104579811423
9728,Stiav-1,SVK,central_europe,48.46,18.9,628.0,0.4645247030161377,0.4219613463114849,0.44324302466381127
7424,Jl-3,CZE,central_europe,49.2,16.6166,211.0,0.4625458788805978,0.4443012150646568,0.4534235469726273
7202,Kb-0,GER,germany,50.1797,8.50861,262.0,0.4594754345835998,0.36472892339249063,0.41210217898804524
7199,Kl-5,GER,germany,50.95,6.9666,50.0,0.4594754345835998,0.41653694255967755,0.43800618857163864
9633,Lebja-4,RUS,asia,51.63,80.83,258.0,0.4545719410861009,0.42963086495480396,0.4421014030204524
9125,Geg-14,ARM,asia,40.1408,44.8203,1775.0,0.4535394258878696,0.41586714556613236,0.434703285727001
9958,Shigu-1,RUS,asia,53.33,49.48,181.0,0.4525199465102224,0.43115435776218297,0.44183715213620267
9956,Stepn-1,RUS,asia,54.06,60.48,282.0,0.4518738786984372,0.382295225195426,0.4170845519469316
7002,Baa-1,NED,germany,51.3333,6.1,19.0,0.4512483207331165,0.4421954439386839,0.44672188233590016
9723,Slavi-2,BUL,italy_balkan_caucasus,41.42,23.67,1051.0,0.4502997475473199,0.4778466912558974,0.4640732194016086
7000,Aa-0,GER,germany,50.9167,9.57073,302.0,0.4484500714271885,0.3866482146139988,0.41754914302059365
9613,Balan-1,RUS,italy_balkan_caucasus,55.36,61.41,201.0,0.4446875090784152,0.375962433436392,0.41032497125740364
9755,Vajug-1,SRB,italy_balkan_caucasus,44.56,22.56,102.0,0.4445125607536688,0.44355409506719984,0.4440333279104343
6088,Stu1-1,SWE,south_sweden,56.4666,16.1284,5.0,0.4439375771099604,0.4348581414818818,0.4393978592959211
7162,Hs-0,GER,germany,52.24,9.44,162.0,0.4384825757168636,0.3705567749022656,0.40451967530956456
10015,Ara-1,AFG,asia,37.29,71.3,4135.0,0.4383105063035811,0.38841490179070537,0.41336270404714326
9757,Staro-1,SRB,italy_balkan_caucasus,44.3,21.08,115.0,0.438139062128791,0.38538552386297575,0.4117622929958834
7276,Ob-0,GER,germany,50.2,8.5833,202.0,0.4380200381503398,0.34748652281931147,0.3927532804848256
9744,Iasi-1,ROU,admixed,47.16,27.59,63.0,0.4376839546262822,0.36296439623175625,0.4003241754290192
9698,Goced-1,BUL,italy_balkan_caucasus,41.57,23.85,583.0,0.4364865577678787,0.3647923347653167,0.4006394462665977
9774,Alt-1,GER,central_europe,48.59,9.22,412.0,0.4364603952279319,0.36483646827480803,0.40064843175137
6931,Kz-9,KAZ,asia,49.5,73.1,639.0,0.4364603952279319,0.3859198486063285,0.4111901219171302
7138,Fi-0,GER,admixed,50.5,8.0167,216.0,0.435382790595807,0.3919092325719026,0.4136460115838548
9627,Kolyv-5,RUS,asia,51.32,82.55,475.0,0.4343430510167619,0.42953806580118425,0.43194055840897305
9626,Kolyv-3,RUS,asia,51.36,82.59,493.0,0.4338870922624212,0.35257647104025747,0.3932317816513393
9617,Karag-1,RUS,asia,51.37,59.44,302.0,0.4328505829094876,0.41101025486378506,0.4219304188866363
9739,Toc-1,ROU,central_europe,46.01,22.33,218.0,0.4306034235911047,0.37817375826433947,0.40438859092772206
7516,Vår2-1,SWE,germany,55.58,14.334,2.0,0.4300446622104518,0.3729807509208788,0.4015127065656653
5165,UKSE06-362,UK,admixed,51.3,0.4,40.0,0.4299900485574323,0.3989346333224304,0.41446234093993134
6039,Hovdala-2,SWE,admixed,56.1,13.74,58.0,0.4299203213587638,0.34013866071189486,0.38502949103532935
8306,Hov4-1,SWE,south_sweden,56.1,13.74,58.0,0.4294852693813942,0.3848575617669157,0.4071714155741549
7158,Gr-5,AUT,central_europe,47.0,15.5,332.0,0.4280126625672834,0.3860062288136751,0.40700944569047925
7461,H55,CZE,germany,49.0,15.0,487.0,0.4272691999533736,0.39304273787361804,0.4101559689134958
5800,UKID96,UK,germany,57.4,-5.5,55.0,0.4248774536082937,0.37615251292552826,0.400514983266911
7127,Est,EST,admixed,58.6656,24.9871,56.0,0.4246234690590043,0.43961687325633114,0.4321201711576677
19949,OOE2-1,AUT,central_europe,48.3268333,14.7181667,628.0,0.4246234690590043,0.3571644362314648,0.3908939526452345
18696,Samm,RUS,asia,61.57,30.63,24.0,0.4246234690590043,0.34712356040894976,0.385873514733977
19950,OOE2-2,AUT,central_europe,48.3268333,14.7181667,628.0,0.4246234690590043,0.35760241996626135,0.3911129445126328
19951,OOE23,AUT,central_europe,48.3268333,14.7181667,628.0,0.4246234690590043,0.35963232218419666,0.39212789562160044
9733,Bela-2,SVK,central_europe,48.47,18.94,501.0,0.4246234690590043,0.35703185523980874,0.3908276621494065
15560,Valm,RUS,asia,61.37,61.37,121.0,0.4246234690590043,0.3989239649922309,0.4117737170256176
7203,Krot-0,GER,central_europe,49.631,11.5722,418.0,0.4246234690590043,0.41760759649869994,0.4211155327788521
9721,Schip-1,BUL,italy_balkan_caucasus,42.72,25.33,766.0,0.4246234690590043,0.36478108024652,0.39470227465276214
9768,Rü4-16,GER,central_europe,48.57,9.16,396.0,0.4246234690590043,0.3510828018658774,0.3878531354624408
9772,Höf-1,GER,central_europe,48.41,8.85,454.0,0.4246234690590043,0.3903559357505964,0.4074897024048003
9691,Castelfed-3-207,ITA,admixed,46.3378,11.2928,375.0,0.424596811667377,0.3616923203389479,0.39314456600316244
9628,Kolyv-6,RUS,asia,51.33,82.54,456.0,0.423603989681357,0.39126194421402233,0.40743296694768966
7192,Kil-0,UK,germany,55.6395,-5.66364,10.0,0.4235197018869325,0.3739678925124715,0.398743797199702
7404,Wc-1,GER,admixed,52.6,10.0667,45.0,0.4235197018869325,0.32544737843701554,0.37448354016197405
7280,Old-1,GER,germany,53.1667,8.2,13.0,0.4235197018869325,0.4167781579268343,0.4201489299068834
7031,Bsch-0,GER,germany,50.0167,8.6667,125.0,0.4235197018869325,0.4273793320797981,0.4254495169833653
630,LI-OF-065,USA,western_europe,40.7777,-72.9069,4.0,0.4235197018869325,0.3643583411724009,0.3939390215296667
9133,Yeg-7,ARM,asia,39.8692,45.3622,1542.0,0.4235197018869325,0.372019455088853,0.39776957848789274
9612,Lesno-2,RUS,asia,53.04,51.94,107.0,0.4235197018869325,0.37905566360867965,0.4012876827478061
6981,Ws-2,RUS,admixed,52.3,30.0,135.0,0.4235197018869325,0.38125340558654325,0.4023865537367379
9712,Dolna-1-40,BUL,italy_balkan_caucasus,42.32,23.1,566.0,0.4235197018869325,0.4009560300671174,0.41223786597702494
7163,Ha-0,GER,admixed,52.3721,9.73569,58.0,0.4235197018869325,0.43145373804992293,0.4274867199684277
7258,Nw-0,GER,germany,50.5,8.5,275.0,0.4235197018869325,0.36771128506211104,0.39561549347452174
9638,Noveg-3,RUS,asia,51.73,80.86,249.0,0.4230040009636558,0.3473250836275022,0.385164542295579
7471,RLD-1,UNK,admixed,,,,0.4214307123841834,,
9609,Adam-1,RUS,asia,51.41,59.98,330.0,0.4213041248938012,0.34796622369554364,0.3846351742946724
9697,Dolen-1,BUL,italy_balkan_caucasus,41.62,23.94,1004.0,0.4208504299640847,0.37823662077787085,0.3995435253709778
9631,Lebja-1,RUS,asia,51.65,80.79,246.0,0.4203281350591488,0.42251487096468243,0.4214215030119156
9736,Teiu-2,ROU,admixed,44.69,25.17,208.0,0.4195570390151632,0.3593387000440781,0.3894478695296206
9607,Panik-1,RUS,asia,53.05,52.15,115.0,0.4188389070159347,0.37250254556510165,0.39567072629051814
9718,Smolj-1,BUL,italy_balkan_caucasus,41.55,24.75,985.0,0.418422674574939,0.37637998769275643,0.3974013311338477
9641,Rakit-2,RUS,asia,51.9,80.06,188.0,0.4176175439578471,0.4013693421612896,0.40949344305956836
6177,TÄL 03,SWE,north_sweden,62.6322,17.69,124.0,0.4175348585262315,0.43071063130244014,0.4241227449143358
9629,K-oze-1,RUS,asia,51.35,82.18,349.0,0.4175348585262315,0.35025879533862186,0.38389682693242666
14312,Kos-1,RUS,asia,62.02,34.12,39.0,0.4175348585262315,0.3408316752506848,0.37918326688845816
7514,RRS-7,USA,admixed,41.5609,-86.4251,219.0,0.4175348585262315,0.4072987848383037,0.41241682168226756
9732,Halca-1,SVK,central_europe,48.47,18.96,587.0,0.4175348585262315,0.38952160321502083,0.40352823087062617
9731,Stiav-3,SVK,central_europe,48.46,18.9,628.0,0.4175348585262315,0.4244760782983125,0.42100546841227204
1890,MNF-Riv-21,USA,asia,43.5139,-86.1859,220.0,0.4175348585262315,0.39153880408601044,0.40453683130612095
14313,Kos-2,RUS,asia,62.02,34.12,39.0,0.4175348585262315,0.3447360958026197,0.38113547716442564
9412,Kor 3,SWE,south_sweden,57.2746,16.1494,79.0,0.4167090326737757,0.37715407759454495,0.39693155513416034
7165,Hn-0,GER,germany,51.3472,8.28844,263.0,0.4167090326737757,0.3986229400912629,0.4076659863825193
9711,Dolna-1-39,BUL,italy_balkan_caucasus,42.32,23.1,566.0,0.4167090326737757,0.3990034981096966,0.40785626539173614
9611,Lesno-1,RUS,asia,53.04,51.9,79.0,0.4164572538941066,0.37863547482732557,0.3975463643607161
5748,Kil-0,UK,germany,56.0,-4.4,183.0,0.4164310913541598,0.3924313320418344,0.4044312116979971
768,Zal-1,KGZ,asia,42.8,76.35,2315.0,0.4164310913541598,0.40870995906753,0.4125705252108449
772,Neo-6,TJK,asia,37.35,72.4667,3468.0,0.4164310913541598,0.4205458610852856,0.4184884762197227
7062,Ca-0,GER,germany,50.2981,8.26607,201.0,0.4164310913541598,0.385594287981849,0.4010126896680044
9640,Rakit-1,RUS,asia,51.87,80.06,182.0,0.4164310913541598,0.3595475489446541,0.38798932014940696
9619,Basta-1,RUS,asia,51.84,79.48,204.0,0.4164310913541598,0.3689925019471595,0.39271179665065964
9805,Pfn-10,GER,central_europe,48.54,9.09,441.0,0.4164310913541598,0.4040863603494105,0.41025872585178513
9128,Yeg-2,ARM,asia,39.8692,45.3622,1542.0,0.4164310913541598,0.3520538212245427,0.3842424562893513
9810,Tü-KS-7,GER,central_europe,48.53,9.07,332.0,0.4152390254563287,0.3777692247225157,0.3965041250894222
7413,Wil-2,LTU,central_europe,54.6833,25.3167,141.0,0.4146183077975559,0.34813484342773504,0.3813765756126455
9625,Kolyv-2,RUS,asia,51.31,82.59,499.0,0.4146183077975559,0.3641706524856004,0.3893944801415781
9735,Bela-4,SVK,central_europe,48.47,18.94,501.0,0.4146183077975559,0.40450186367577484,0.40956008573666536
765,Sus-1,KGZ,asia,42.1833,73.4,2431.0,0.4146015407682885,0.37815121280888553,0.396376376788587
6945,Nok-3,NED,germany,52.24,4.45,1.0,0.4146015407682885,0.3637546372129729,0.38917808899063067
7117,El-0,GER,germany,51.5105,9.68253,286.0,0.4145993264466805,0.32229314221728295,0.36844623433198176
9103,Lag1-5,GEO,italy_balkan_caucasus,41.8296,46.2831,488.0,0.4145993264466805,0.3951573334274971,0.40487832993708883
7209,La-0,POL,admixed,52.7333,15.2333,35.0,0.4145993264466805,0.3812305518809128,0.39791493916379667
9639,Panke-1,RUS,asia,53.82,80.31,164.0,0.4143403664779401,0.4254180081771039,0.419879187327522
9645,Gradi-1,CRO,central_europe,45.17,18.7,84.0,0.4143403664779401,0.3599370194293501,0.3871386929536451
9630,K-oze-3,RUS,asia,51.34,82.16,414.0,0.4143403664779401,0.36957487630785824,0.39195762139289914
9635,Nosov-1,RUS,asia,51.87,80.6,225.0,0.4138577883886491,0.3694692988999718,0.39166354364431044
6929,Kondara,TJK,asia,38.48,68.49,894.0,0.4135407031654309,0.4223843015583351,0.41796250236188304
9743,Furni-1,ROU,admixed,45.14,25.0,444.0,0.4135145406254842,0.36551567465387563,0.3895151076396799
5811,UKID107,UK,admixed,52.9,-3.1,289.0,0.4133622521873891,0.3688328979604993,0.39109757507394416
9624,Chaba-2,RUS,asia,53.6,79.37,131.0,0.4129139399489839,0.3775508352404801,0.395232387594732
9761,Bik-1,LBN,central_europe,33.92,35.7,926.0,0.4125086015704607,0.38418687526515144,0.3983477384178061
6938,Ms-0,RUS,asia,55.7522,37.6322,137.0,0.4125086015704607,0.3433633931339448,0.37793599735220273
7396,Ws-0.2,RUS,central_europe,52.3,30.0,135.0,0.4125086015704607,0.3660313013574099,0.3892699514639353
7372,Tscha-1,AUT,central_europe,47.0748,9.9042,680.0,0.4125086015704607,0.3976427540662538,0.4050756778183573
9729,Stiav-2,SVK,central_europe,48.46,18.9,628.0,0.4125086015704607,0.3332531425881289,0.37288087207929477
7273,No-0,GER,central_europe,51.0581,13.2995,257.0,0.4116849900396129,0.3646159802640192,0.38815048515181605
5831,App1-14,SWE,south_sweden,56.3333,15.9667,29.0,0.4116849900396129,0.3343480655914377,0.3730165278155253
6194,TDr-8,SWE,south_sweden,55.7706,14.1342,80.0,0.4116827757180049,0.3917635745857502,0.4017231751518775
6191,TDr-4,SWE,south_sweden,55.7689,14.1375,85.0,0.4116827757180049,0.31021826857449164,0.36095052214624823
7323,Rubezhnoe-1,UKR,asia,49.0,38.28,135.0,0.4116827757180049,0.3459151202998572,0.37879894800893105
7314,Ragl-1,UK,admixed,54.3512,-3.41697,0.0,0.4116827757180049,0.3686479319699405,0.39016535384397266
7419,Db-1,GER,germany,50.3058,8.32213,285.0,0.4116827757180049,0.4083426965950351,0.41001273615652
7415,Wu-0,GER,germany,49.7878,9.9361,190.0,0.4116827757180049,0.3599224678858153,0.38580262180191005
9787,HI-4,GER,central_europe,48.5,9.0,332.0,0.4116827757180049,0.3465267899172089,0.3791047828176069
9775,Berg-1,GER,central_europe,48.41,8.79,523.0,0.4116827757180049,0.4197074878012226,0.4156951317596137
9754,Sredn-1,SRB,admixed,44.66,21.37,217.0,0.4116827757180049,0.3235823587055176,0.36763256721176124
9413,Kor 4,SWE,south_sweden,57.2746,16.1494,79.0,0.4116827757180049,0.28844399701940243,0.35006338636870366
1063,Brösarp-21-140,SWE,south_sweden,55.7167,14.1333,54.0,0.4116827757180049,0.36916650921960487,0.39042464246880487
5349,UKSE06-639,UK,western_europe,51.1,0.4,41.0,0.4116827757180049,0.3455211489874266,0.3786019623527157
9616,Krazo-1,RUS,asia,53.06,51.96,110.0,0.4116827757180049,0.3279857912040835,0.3698342834610442
9615,Parti-1,RUS,asia,52.99,52.16,144.0,0.4116827757180049,0.3799434691369855,0.3958131224274952
6201,TDr-16,SWE,south_sweden,55.7719,14.1211,96.0,0.4116827757180049,0.36322489713114087,0.3874538364245729
628,LI-OF-061,USA,western_europe,40.7777,-72.9069,4.0,0.4116827757180049,0.353982716795903,0.38283274625695396
6138,T860,SWE,south_sweden,55.9403,13.5511,80.0,0.4116827757180049,0.31733334375787803,0.3645080597379414
6203,TDr-18,SWE,south_sweden,55.7714,14.1208,102.0,0.4116827757180049,0.38208509556640924,0.39688393564220703
8427,Ull2-13,SWE,south_sweden,56.0648,13.9707,28.0,0.4116827757180049,0.37512401105676474,0.39340339338738484
7147,Gie-0,GER,admixed,50.584,8.67825,162.0,0.4116827757180049,0.3581234998046234,0.38490313776131413
9700,Dolna-1-10,BUL,italy_balkan_caucasus,42.32,23.1,566.0,0.4116827757180049,0.42476188559943484,0.41822233065871983
6920,Got-22,GER,admixed,51.5338,9.9355,156.0,0.4116827757180049,0.32804643272822026,0.36986460422311257
6034,Hov1-7,SWE,south_sweden,56.1,13.74,58.0,0.4116827757180049,0.3098170205902627,0.36074989815413383
6038,Hov3-5,SWE,south_sweden,56.1,13.74,58.0,0.4116827757180049,0.3348255336215676,0.37325415466978623
8307,Hovdala-6,SWE,south_sweden,56.1,13.74,58.0,0.4116827757180049,0.35421519522733996,0.3829489854726724
801,KYC-33,USA,germany,37.9169,-84.4639,296.0,0.4116827757180049,0.38106605919768566,0.3963744174578453
9134,Yeg-8,ARM,asia,39.8692,45.3622,1542.0,0.411404834398389,0.3642985526626991,0.38785169353054405
9737,Ulies-1,ROU,asia,45.95,22.62,174.0,0.4110645118557318,0.3756761737511607,0.39337034280344624
9608,Karag-2,RUS,asia,51.37,59.44,302.0,0.4108430543810283,0.321926871655315,0.36638496301817164
9642,Rakit-3,RUS,asia,51.84,80.06,187.0,0.4106632963403576,0.40213623446255536,0.4063997654014565
9632,Lebja-2,RUS,asia,51.67,80.82,261.0,0.4087270556013717,0.35459252024959464,0.38165978792548316
14314,Radk-1,RUS,asia,61.59,35.11,32.0,0.4045941651852321,0.37652304013287596,0.39055860265905407
5210,UKSE06-432,UK,western_europe,51.2,0.3,21.0,0.4045941651852321,0.3636759255765632,0.38413504538089766
14315,Radk-2,RUS,asia,61.59,35.11,32.0,0.4045941651852321,0.3567067617598456,0.38065046347253884
766,Dja-1,KGZ,asia,42.5833,73.6333,2698.0,0.4045941651852321,0.3791038835921982,0.39184902438871516
7183,Kas-1,IND,asia,35.0,77.0,5296.0,0.4045941651852321,0.3830254219857515,0.39380979358549184
9766,Westkar-4,KGZ,asia,42.26,74.16,2320.0,0.4045941651852321,0.3816158479812584,0.39310500658324526
9777,Gn-1,GER,central_europe,48.57,9.17,407.0,0.4045941651852321,0.39589874108920503,0.40024645313721857
9745,Sij 1/96,UZB,asia,41.45,70.05,2648.0,0.4045941651852321,0.36903980027627625,0.38681698273075416
9706,Dospa-1,BUL,italy_balkan_caucasus,41.64,24.18,1316.0,0.4045941651852321,0.3842242779128875,0.3944092215490598
763,Kar-1,KGZ,asia,42.3,74.3667,2428.0,0.4045941651852321,0.35960209435661533,0.3820981297709237
8312,Is-0,GER,germany,50.5,7.5,270.0,0.4045941651852321,0.3972976816487163,0.4009459234169742
9643,Sever-1,RUS,asia,52.1,79.31,161.0,0.4045941651852321,0.33220239612345404,0.3683982806543431
8366,Rd-0,GER,admixed,50.5,8.5,275.0,0.4045941651852321,0.4081223781725566,0.4063582716788944
8424,Kas-2,IND,asia,35.0,77.0,5296.0,0.4045941651852321,0.3683894266659018,0.3864917959255669
6960,Rennes-11,FRA,western_europe,48.5,-1.41,48.0,0.4045941651852321,0.3131709121216907,0.3588825386534614
6909,Col-0,USA,germany,38.3,-92.3,209.0,0.4045941651852321,0.3701372976325558,0.38736573140889397
6997,Appt-1,NED,germany,51.8333,5.5833,7.0,0.4045941651852321,0.33232931546098565,0.36846174032310886
7143,Gel-1,NED,germany,51.0167,5.86667,39.0,0.4045941651852321,0.3787967716548939,0.391695468420063
9621,Basta-3,RUS,asia,51.84,79.46,189.0,0.4045941651852321,0.3331754458061604,0.36888480549569624
9130,Yeg-4,ARM,asia,39.8692,45.3622,1542.0,0.4045941651852321,0.35133946218878875,0.37796681368701046
9637,Noveg-2,RUS,asia,51.77,80.85,219.0,0.4045941651852321,0.2961379432568662,0.35036605422104916
9636,Noveg-1,RUS,asia,51.75,80.82,223.0,0.4045941651852321,0.3392749756077598,0.37193457039649597
9634,Masl-1,RUS,asia,54.13,81.31,169.0,0.4045941651852321,0.2777477853863634,0.34117097528579776
9131,Yeg-5,ARM,asia,39.8692,45.3622,1542.0,0.4045941651852321,0.3172078804806604,0.36090102283294623
9610,Lesno-4,RUS,asia,53.04,51.96,121.0,0.4045941651852321,0.3743666048695611,0.38948038502739657
9620,Basta-2,RUS,asia,51.82,79.48,202.0,0.4045941651852321,0.3763481699447571,0.3904711675649946
9924,PLY-20,FRA,admixed,48.59,4.24,109.0,0.4045941651852321,0.368767892038781,0.3866810286120066
